algorithm,ms,n,input,input-num
Powersort,403.707363,1000000,random-permutations,87
Powersort,395.741886,1000000,random-permutations,88
Powersort,416.631775,1000000,random-permutations,89
Powersort,385.915774,1000000,random-permutations,90
Powersort,389.735058,1000000,random-permutations,91
Powersort,390.350287,1000000,random-permutations,92
Powersort,388.734725,1000000,random-permutations,93
Powersort,394.570428,1000000,random-permutations,94
Powersort,392.90339,1000000,random-permutations,95
Powersort,389.124975,1000000,random-permutations,96
Powersort,390.818302,1000000,random-permutations,97
Powersort,389.766827,1000000,random-permutations,98
Powersort,397.18255,1000000,random-permutations,99
Finished input type: random-permutations Average ms: 418.79865213Fastest time (ms): 376.360615
Powersort,321.071788,1000000,runs-with-exp-len-20,1
Powersort,321.397148,1000000,runs-with-exp-len-20,2
Powersort,460.92394,1000000,runs-with-exp-len-20,3
Powersort,322.170623,1000000,runs-with-exp-len-20,4
Powersort,311.100748,1000000,runs-with-exp-len-20,5
Powersort,310.373541,1000000,runs-with-exp-len-20,6
Powersort,317.079875,1000000,runs-with-exp-len-20,7
Powersort,321.256469,1000000,runs-with-exp-len-20,8
Powersort,310.349194,1000000,runs-with-exp-len-20,9
Powersort,315.982459,1000000,runs-with-exp-len-20,10
Powersort,311.284102,1000000,runs-with-exp-len-20,11
Powersort,314.100204,1000000,runs-with-exp-len-20,12
Powersort,312.686967,1000000,runs-with-exp-len-20,13
Powersort,329.858384,1000000,runs-with-exp-len-20,14
Powersort,313.789351,1000000,runs-with-exp-len-20,15
Powersort,317.397707,1000000,runs-with-exp-len-20,16
Powersort,330.440554,1000000,runs-with-exp-len-20,17
Powersort,305.851978,1000000,runs-with-exp-len-20,18
Powersort,318.003682,1000000,runs-with-exp-len-20,19
Powersort,312.893885,1000000,runs-with-exp-len-20,20
Powersort,320.8693,1000000,runs-with-exp-len-20,21
Powersort,313.121283,1000000,runs-with-exp-len-20,22
Powersort,310.69038,1000000,runs-with-exp-len-20,23
Powersort,312.16021,1000000,runs-with-exp-len-20,24
Powersort,314.213921,1000000,runs-with-exp-len-20,25
Powersort,310.785394,1000000,runs-with-exp-len-20,26
Powersort,311.566128,1000000,runs-with-exp-len-20,27
Powersort,319.516656,1000000,runs-with-exp-len-20,28
Powersort,323.033,1000000,runs-with-exp-len-20,29
Powersort,315.582538,1000000,runs-with-exp-len-20,30
Powersort,308.137919,1000000,runs-with-exp-len-20,31
Powersort,305.238051,1000000,runs-with-exp-len-20,32
Powersort,310.998187,1000000,runs-with-exp-len-20,33
Powersort,327.066048,1000000,runs-with-exp-len-20,34
Powersort,315.646061,1000000,runs-with-exp-len-20,35
Powersort,312.831016,1000000,runs-with-exp-len-20,36
Powersort,301.467918,1000000,runs-with-exp-len-20,37
Powersort,311.350891,1000000,runs-with-exp-len-20,38
Powersort,297.787526,1000000,runs-with-exp-len-20,39
Powersort,337.849616,1000000,runs-with-exp-len-20,40
Powersort,310.878271,1000000,runs-with-exp-len-20,41
Powersort,314.478401,1000000,runs-with-exp-len-20,42
Powersort,312.641734,1000000,runs-with-exp-len-20,43
Powersort,308.887463,1000000,runs-with-exp-len-20,44
Powersort,318.534492,1000000,runs-with-exp-len-20,45
Powersort,322.453401,1000000,runs-with-exp-len-20,46
Powersort,326.568257,1000000,runs-with-exp-len-20,47
Powersort,326.947808,1000000,runs-with-exp-len-20,48
Powersort,328.450771,1000000,runs-with-exp-len-20,49
Powersort,318.863201,1000000,runs-with-exp-len-20,50
Powersort,327.822004,1000000,runs-with-exp-len-20,51
Powersort,327.872604,1000000,runs-with-exp-len-20,52
Powersort,336.404002,1000000,runs-with-exp-len-20,53
Powersort,320.62025,1000000,runs-with-exp-len-20,54
Powersort,330.110733,1000000,runs-with-exp-len-20,55
Powersort,331.035095,1000000,runs-with-exp-len-20,56
Powersort,332.648177,1000000,runs-with-exp-len-20,57
Powersort,326.73191,1000000,runs-with-exp-len-20,58
Powersort,310.925172,1000000,runs-with-exp-len-20,59
Powersort,311.180207,1000000,runs-with-exp-len-20,60
Powersort,312.323466,1000000,runs-with-exp-len-20,61
Powersort,375.392443,1000000,runs-with-exp-len-20,62
Powersort,348.566331,1000000,runs-with-exp-len-20,63
Powersort,315.594817,1000000,runs-with-exp-len-20,64
Powersort,328.538978,1000000,runs-with-exp-len-20,65
Powersort,321.514747,1000000,runs-with-exp-len-20,66
Powersort,310.658107,1000000,runs-with-exp-len-20,67
Powersort,387.716638,1000000,runs-with-exp-len-20,68
Powersort,310.903062,1000000,runs-with-exp-len-20,69
Powersort,316.01838,1000000,runs-with-exp-len-20,70
Powersort,331.531869,1000000,runs-with-exp-len-20,71
Powersort,330.204328,1000000,runs-with-exp-len-20,72
Powersort,309.452001,1000000,runs-with-exp-len-20,73
Powersort,298.055647,1000000,runs-with-exp-len-20,74
Powersort,292.142827,1000000,runs-with-exp-len-20,75
Powersort,281.973872,1000000,runs-with-exp-len-20,76
Powersort,311.366058,1000000,runs-with-exp-len-20,77
Powersort,290.830968,1000000,runs-with-exp-len-20,78
Powersort,288.749865,1000000,runs-with-exp-len-20,79
Powersort,292.530604,1000000,runs-with-exp-len-20,80
Powersort,286.969973,1000000,runs-with-exp-len-20,81
Powersort,302.190349,1000000,runs-with-exp-len-20,82
Powersort,286.515514,1000000,runs-with-exp-len-20,83
Powersort,273.298117,1000000,runs-with-exp-len-20,84
Powersort,317.360047,1000000,runs-with-exp-len-20,85
Powersort,299.585362,1000000,runs-with-exp-len-20,86
Powersort,311.562532,1000000,runs-with-exp-len-20,87
Powersort,290.100016,1000000,runs-with-exp-len-20,88
Powersort,287.140641,1000000,runs-with-exp-len-20,89
Powersort,289.133923,1000000,runs-with-exp-len-20,90
Powersort,295.344696,1000000,runs-with-exp-len-20,91
Powersort,308.675643,1000000,runs-with-exp-len-20,92
Powersort,294.076826,1000000,runs-with-exp-len-20,93
Powersort,301.552508,1000000,runs-with-exp-len-20,94
Powersort,285.188048,1000000,runs-with-exp-len-20,95
Powersort,287.987692,1000000,runs-with-exp-len-20,96
Powersort,308.754469,1000000,runs-with-exp-len-20,97
Powersort,354.295222,1000000,runs-with-exp-len-20,98
Powersort,339.965527,1000000,runs-with-exp-len-20,99
Finished input type: runs-with-exp-len-20 Average ms: 316.18387307Fastest time (ms): 273.298117
#finished: -2023-04-10_14-25-02
