algorithm,ms,n,input,input-num
Powersort+MinRun=32,394.258381,1000000,random-permutations,89
Powersort+MinRun=32,453.393484,1000000,random-permutations,90
Powersort+MinRun=32,387.082838,1000000,random-permutations,91
Powersort+MinRun=32,386.747017,1000000,random-permutations,92
Powersort+MinRun=32,390.597379,1000000,random-permutations,93
Powersort+MinRun=32,414.926689,1000000,random-permutations,94
Powersort+MinRun=32,409.648788,1000000,random-permutations,95
Powersort+MinRun=32,397.173684,1000000,random-permutations,96
Powersort+MinRun=32,396.83323,1000000,random-permutations,97
Powersort+MinRun=32,453.304796,1000000,random-permutations,98
Powersort+MinRun=32,395.217269,1000000,random-permutations,99
Finished input type: random-permutations Average ms: 403.22127032 Fastest time (ms): 361.381337 Slowest time (ms): 539.901255
Powersort+MinRun=32,322.015959,1000000,runs-with-exp-len-20,1
Powersort+MinRun=32,338.02396,1000000,runs-with-exp-len-20,2
Powersort+MinRun=32,307.298498,1000000,runs-with-exp-len-20,3
Powersort+MinRun=32,306.433142,1000000,runs-with-exp-len-20,4
Powersort+MinRun=32,306.219865,1000000,runs-with-exp-len-20,5
Powersort+MinRun=32,322.018405,1000000,runs-with-exp-len-20,6
Powersort+MinRun=32,304.547891,1000000,runs-with-exp-len-20,7
Powersort+MinRun=32,305.018238,1000000,runs-with-exp-len-20,8
Powersort+MinRun=32,306.191735,1000000,runs-with-exp-len-20,9
Powersort+MinRun=32,301.475186,1000000,runs-with-exp-len-20,10
Powersort+MinRun=32,301.436949,1000000,runs-with-exp-len-20,11
Powersort+MinRun=32,343.07883,1000000,runs-with-exp-len-20,12
Powersort+MinRun=32,294.329553,1000000,runs-with-exp-len-20,13
Powersort+MinRun=32,303.938102,1000000,runs-with-exp-len-20,14
Powersort+MinRun=32,299.794465,1000000,runs-with-exp-len-20,15
Powersort+MinRun=32,321.296051,1000000,runs-with-exp-len-20,16
Powersort+MinRun=32,309.159084,1000000,runs-with-exp-len-20,17
Powersort+MinRun=32,293.824689,1000000,runs-with-exp-len-20,18
Powersort+MinRun=32,306.966199,1000000,runs-with-exp-len-20,19
Powersort+MinRun=32,305.375882,1000000,runs-with-exp-len-20,20
Powersort+MinRun=32,305.390052,1000000,runs-with-exp-len-20,21
Powersort+MinRun=32,314.086062,1000000,runs-with-exp-len-20,22
Powersort+MinRun=32,301.051974,1000000,runs-with-exp-len-20,23
Powersort+MinRun=32,296.587872,1000000,runs-with-exp-len-20,24
Powersort+MinRun=32,314.842035,1000000,runs-with-exp-len-20,25
Powersort+MinRun=32,295.967397,1000000,runs-with-exp-len-20,26
Powersort+MinRun=32,308.960076,1000000,runs-with-exp-len-20,27
Powersort+MinRun=32,353.137587,1000000,runs-with-exp-len-20,28
Powersort+MinRun=32,311.3891,1000000,runs-with-exp-len-20,29
Powersort+MinRun=32,310.412819,1000000,runs-with-exp-len-20,30
Powersort+MinRun=32,311.081414,1000000,runs-with-exp-len-20,31
Powersort+MinRun=32,301.384444,1000000,runs-with-exp-len-20,32
Powersort+MinRun=32,299.767852,1000000,runs-with-exp-len-20,33
Powersort+MinRun=32,304.600403,1000000,runs-with-exp-len-20,34
Powersort+MinRun=32,303.323384,1000000,runs-with-exp-len-20,35
Powersort+MinRun=32,306.198071,1000000,runs-with-exp-len-20,36
Powersort+MinRun=32,475.006674,1000000,runs-with-exp-len-20,37
Powersort+MinRun=32,307.657067,1000000,runs-with-exp-len-20,38
Powersort+MinRun=32,300.098324,1000000,runs-with-exp-len-20,39
Powersort+MinRun=32,330.96178,1000000,runs-with-exp-len-20,40
Powersort+MinRun=32,329.026801,1000000,runs-with-exp-len-20,41
Powersort+MinRun=32,299.41046,1000000,runs-with-exp-len-20,42
Powersort+MinRun=32,297.96567,1000000,runs-with-exp-len-20,43
Powersort+MinRun=32,310.307621,1000000,runs-with-exp-len-20,44
Powersort+MinRun=32,301.805784,1000000,runs-with-exp-len-20,45
Powersort+MinRun=32,298.51974,1000000,runs-with-exp-len-20,46
Powersort+MinRun=32,308.724826,1000000,runs-with-exp-len-20,47
Powersort+MinRun=32,306.002277,1000000,runs-with-exp-len-20,48
Powersort+MinRun=32,301.086496,1000000,runs-with-exp-len-20,49
Powersort+MinRun=32,305.47317,1000000,runs-with-exp-len-20,50
Powersort+MinRun=32,313.677798,1000000,runs-with-exp-len-20,51
Powersort+MinRun=32,306.450933,1000000,runs-with-exp-len-20,52
Powersort+MinRun=32,304.072768,1000000,runs-with-exp-len-20,53
Powersort+MinRun=32,304.12699,1000000,runs-with-exp-len-20,54
Powersort+MinRun=32,316.47294,1000000,runs-with-exp-len-20,55
Powersort+MinRun=32,305.37886,1000000,runs-with-exp-len-20,56
Powersort+MinRun=32,333.259454,1000000,runs-with-exp-len-20,57
Powersort+MinRun=32,312.501535,1000000,runs-with-exp-len-20,58
Powersort+MinRun=32,356.637392,1000000,runs-with-exp-len-20,59
Powersort+MinRun=32,309.142167,1000000,runs-with-exp-len-20,60
Powersort+MinRun=32,303.361638,1000000,runs-with-exp-len-20,61
Powersort+MinRun=32,296.772069,1000000,runs-with-exp-len-20,62
Powersort+MinRun=32,318.044044,1000000,runs-with-exp-len-20,63
Powersort+MinRun=32,315.012617,1000000,runs-with-exp-len-20,64
Powersort+MinRun=32,296.237169,1000000,runs-with-exp-len-20,65
Powersort+MinRun=32,318.48203,1000000,runs-with-exp-len-20,66
Powersort+MinRun=32,301.136995,1000000,runs-with-exp-len-20,67
Powersort+MinRun=32,303.492006,1000000,runs-with-exp-len-20,68
Powersort+MinRun=32,299.512935,1000000,runs-with-exp-len-20,69
Powersort+MinRun=32,304.632245,1000000,runs-with-exp-len-20,70
Powersort+MinRun=32,304.690495,1000000,runs-with-exp-len-20,71
Powersort+MinRun=32,307.092881,1000000,runs-with-exp-len-20,72
Powersort+MinRun=32,304.94301,1000000,runs-with-exp-len-20,73
Powersort+MinRun=32,304.128671,1000000,runs-with-exp-len-20,74
Powersort+MinRun=32,301.811148,1000000,runs-with-exp-len-20,75
Powersort+MinRun=32,295.607025,1000000,runs-with-exp-len-20,76
Powersort+MinRun=32,306.936529,1000000,runs-with-exp-len-20,77
Powersort+MinRun=32,312.413873,1000000,runs-with-exp-len-20,78
Powersort+MinRun=32,307.08481,1000000,runs-with-exp-len-20,79
Powersort+MinRun=32,297.564442,1000000,runs-with-exp-len-20,80
Powersort+MinRun=32,340.174438,1000000,runs-with-exp-len-20,81
Powersort+MinRun=32,298.478638,1000000,runs-with-exp-len-20,82
Powersort+MinRun=32,300.97421,1000000,runs-with-exp-len-20,83
Powersort+MinRun=32,302.522395,1000000,runs-with-exp-len-20,84
Powersort+MinRun=32,319.101844,1000000,runs-with-exp-len-20,85
Powersort+MinRun=32,303.546339,1000000,runs-with-exp-len-20,86
Powersort+MinRun=32,311.262456,1000000,runs-with-exp-len-20,87
Powersort+MinRun=32,321.121578,1000000,runs-with-exp-len-20,88
Powersort+MinRun=32,300.522741,1000000,runs-with-exp-len-20,89
Powersort+MinRun=32,306.707991,1000000,runs-with-exp-len-20,90
Powersort+MinRun=32,295.832284,1000000,runs-with-exp-len-20,91
Powersort+MinRun=32,299.021678,1000000,runs-with-exp-len-20,92
Powersort+MinRun=32,304.153782,1000000,runs-with-exp-len-20,93
Powersort+MinRun=32,308.31688,1000000,runs-with-exp-len-20,94
Powersort+MinRun=32,303.772592,1000000,runs-with-exp-len-20,95
Powersort+MinRun=32,303.352536,1000000,runs-with-exp-len-20,96
Powersort+MinRun=32,306.367145,1000000,runs-with-exp-len-20,97
Powersort+MinRun=32,304.854532,1000000,runs-with-exp-len-20,98
Powersort+MinRun=32,325.977036,1000000,runs-with-exp-len-20,99
Finished input type: runs-with-exp-len-20 Average ms: 310.76510902999996 Fastest time (ms): 293.824689 Slowest time (ms): 475.006674
#finished: -2023-04-10_16-07-33
