algorithm,ms,n,input,input-num
Powersort+MinMerge=64,362.32378,1000000,runs-with-exp-len-10,5
Powersort+MinMerge=64,319.316634,1000000,runs-with-exp-len-10,6
Powersort+MinMerge=64,325.222047,1000000,runs-with-exp-len-10,7
Powersort+MinMerge=64,332.214161,1000000,runs-with-exp-len-10,8
Powersort+MinMerge=64,336.959408,1000000,runs-with-exp-len-10,9
Powersort+MinMerge=64,324.475503,1000000,runs-with-exp-len-10,10
Powersort+MinMerge=64,369.748949,1000000,runs-with-exp-len-10,11
Powersort+MinMerge=64,336.611855,1000000,runs-with-exp-len-10,12
Powersort+MinMerge=64,319.191768,1000000,runs-with-exp-len-10,13
Powersort+MinMerge=64,339.364755,1000000,runs-with-exp-len-10,14
Powersort+MinMerge=64,311.77648,1000000,runs-with-exp-len-10,15
Powersort+MinMerge=64,332.863561,1000000,runs-with-exp-len-10,16
Powersort+MinMerge=64,329.014094,1000000,runs-with-exp-len-10,17
Powersort+MinMerge=64,387.560412,1000000,runs-with-exp-len-10,18
Powersort+MinMerge=64,320.317837,1000000,runs-with-exp-len-10,19
Powersort+MinMerge=64,326.106246,1000000,runs-with-exp-len-10,20
Powersort+MinMerge=64,324.887046,1000000,runs-with-exp-len-10,21
Powersort+MinMerge=64,329.335133,1000000,runs-with-exp-len-10,22
Powersort+MinMerge=64,332.428318,1000000,runs-with-exp-len-10,23
Powersort+MinMerge=64,329.28512,1000000,runs-with-exp-len-10,24
Powersort+MinMerge=64,360.968613,1000000,runs-with-exp-len-10,25
Powersort+MinMerge=64,372.350113,1000000,runs-with-exp-len-10,26
Powersort+MinMerge=64,367.389596,1000000,runs-with-exp-len-10,27
Powersort+MinMerge=64,353.169407,1000000,runs-with-exp-len-10,28
Powersort+MinMerge=64,369.047638,1000000,runs-with-exp-len-10,29
Powersort+MinMerge=64,366.030389,1000000,runs-with-exp-len-10,30
Powersort+MinMerge=64,367.33972,1000000,runs-with-exp-len-10,31
Powersort+MinMerge=64,337.407828,1000000,runs-with-exp-len-10,32
Powersort+MinMerge=64,321.016809,1000000,runs-with-exp-len-10,33
Powersort+MinMerge=64,322.223812,1000000,runs-with-exp-len-10,34
Powersort+MinMerge=64,347.33725,1000000,runs-with-exp-len-10,35
Powersort+MinMerge=64,332.680671,1000000,runs-with-exp-len-10,36
Powersort+MinMerge=64,333.548007,1000000,runs-with-exp-len-10,37
Powersort+MinMerge=64,357.214762,1000000,runs-with-exp-len-10,38
Powersort+MinMerge=64,325.925272,1000000,runs-with-exp-len-10,39
Powersort+MinMerge=64,315.956856,1000000,runs-with-exp-len-10,40
Powersort+MinMerge=64,303.90216,1000000,runs-with-exp-len-10,41
Powersort+MinMerge=64,316.215947,1000000,runs-with-exp-len-10,42
Powersort+MinMerge=64,318.509458,1000000,runs-with-exp-len-10,43
Powersort+MinMerge=64,325.488777,1000000,runs-with-exp-len-10,44
Powersort+MinMerge=64,321.05779,1000000,runs-with-exp-len-10,45
Powersort+MinMerge=64,328.364373,1000000,runs-with-exp-len-10,46
Powersort+MinMerge=64,323.205458,1000000,runs-with-exp-len-10,47
Powersort+MinMerge=64,312.206176,1000000,runs-with-exp-len-10,48
Powersort+MinMerge=64,318.785765,1000000,runs-with-exp-len-10,49
Powersort+MinMerge=64,326.943659,1000000,runs-with-exp-len-10,50
Powersort+MinMerge=64,336.193812,1000000,runs-with-exp-len-10,51
Powersort+MinMerge=64,350.549973,1000000,runs-with-exp-len-10,52
Powersort+MinMerge=64,326.868917,1000000,runs-with-exp-len-10,53
Powersort+MinMerge=64,315.503864,1000000,runs-with-exp-len-10,54
Powersort+MinMerge=64,367.14759,1000000,runs-with-exp-len-10,55
Powersort+MinMerge=64,314.348316,1000000,runs-with-exp-len-10,56
Powersort+MinMerge=64,312.676869,1000000,runs-with-exp-len-10,57
Powersort+MinMerge=64,322.139911,1000000,runs-with-exp-len-10,58
Powersort+MinMerge=64,334.066436,1000000,runs-with-exp-len-10,59
Powersort+MinMerge=64,332.208959,1000000,runs-with-exp-len-10,60
Powersort+MinMerge=64,322.772873,1000000,runs-with-exp-len-10,61
Powersort+MinMerge=64,317.150729,1000000,runs-with-exp-len-10,62
Powersort+MinMerge=64,332.705501,1000000,runs-with-exp-len-10,63
Powersort+MinMerge=64,372.231029,1000000,runs-with-exp-len-10,64
Powersort+MinMerge=64,315.236747,1000000,runs-with-exp-len-10,65
Powersort+MinMerge=64,301.573291,1000000,runs-with-exp-len-10,66
Powersort+MinMerge=64,329.58036,1000000,runs-with-exp-len-10,67
Powersort+MinMerge=64,359.034506,1000000,runs-with-exp-len-10,68
Powersort+MinMerge=64,354.36497,1000000,runs-with-exp-len-10,69
Powersort+MinMerge=64,355.13361,1000000,runs-with-exp-len-10,70
Powersort+MinMerge=64,366.600704,1000000,runs-with-exp-len-10,71
Powersort+MinMerge=64,366.059807,1000000,runs-with-exp-len-10,72
Powersort+MinMerge=64,412.83329,1000000,runs-with-exp-len-10,73
Powersort+MinMerge=64,541.273539,1000000,runs-with-exp-len-10,74
Powersort+MinMerge=64,379.947448,1000000,runs-with-exp-len-10,75
Powersort+MinMerge=64,349.481387,1000000,runs-with-exp-len-10,76
Powersort+MinMerge=64,369.229735,1000000,runs-with-exp-len-10,77
Powersort+MinMerge=64,369.174896,1000000,runs-with-exp-len-10,78
Powersort+MinMerge=64,386.225736,1000000,runs-with-exp-len-10,79
Powersort+MinMerge=64,597.57745,1000000,runs-with-exp-len-10,80
Powersort+MinMerge=64,565.270097,1000000,runs-with-exp-len-10,81
Powersort+MinMerge=64,389.194198,1000000,runs-with-exp-len-10,82
Powersort+MinMerge=64,363.395056,1000000,runs-with-exp-len-10,83
Powersort+MinMerge=64,399.198554,1000000,runs-with-exp-len-10,84
Powersort+MinMerge=64,448.178031,1000000,runs-with-exp-len-10,85
Powersort+MinMerge=64,382.297786,1000000,runs-with-exp-len-10,86
Powersort+MinMerge=64,349.943329,1000000,runs-with-exp-len-10,87
Powersort+MinMerge=64,430.204808,1000000,runs-with-exp-len-10,88
Powersort+MinMerge=64,451.261699,1000000,runs-with-exp-len-10,89
Powersort+MinMerge=64,379.681513,1000000,runs-with-exp-len-10,90
Powersort+MinMerge=64,419.081397,1000000,runs-with-exp-len-10,91
Powersort+MinMerge=64,367.936211,1000000,runs-with-exp-len-10,92
Powersort+MinMerge=64,406.560517,1000000,runs-with-exp-len-10,93
Powersort+MinMerge=64,366.890596,1000000,runs-with-exp-len-10,94
Powersort+MinMerge=64,360.545956,1000000,runs-with-exp-len-10,95
Powersort+MinMerge=64,385.629163,1000000,runs-with-exp-len-10,96
Powersort+MinMerge=64,366.473154,1000000,runs-with-exp-len-10,97
Powersort+MinMerge=64,358.880729,1000000,runs-with-exp-len-10,98
Powersort+MinMerge=64,352.887671,1000000,runs-with-exp-len-10,99
Finished input type: runs-with-exp-len-10 Average ms: 354.71962071Fastest time (ms): 301.573291
#finished: -2023-04-10_12-59-33
