algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+Drag,0.076809,100,timsort-drag-minRunLen-128,86,200,646
Powersort+Drag,0.098735,100,timsort-drag-minRunLen-128,87,200,637
Powersort+Drag,0.081284,100,timsort-drag-minRunLen-128,88,200,642
Powersort+Drag,0.082946,100,timsort-drag-minRunLen-128,89,200,647
Powersort+Drag,0.093389,100,timsort-drag-minRunLen-128,90,200,636
Powersort+Drag,0.048616,100,timsort-drag-minRunLen-128,91,200,635
Powersort+Drag,0.053205,100,timsort-drag-minRunLen-128,92,200,638
Powersort+Drag,0.049307,100,timsort-drag-minRunLen-128,93,200,631
Powersort+Drag,0.06353,100,timsort-drag-minRunLen-128,94,200,641
Powersort+Drag,0.048411,100,timsort-drag-minRunLen-128,95,200,631
Powersort+Drag,0.050165,100,timsort-drag-minRunLen-128,96,200,642
Powersort+Drag,0.048123,100,timsort-drag-minRunLen-128,97,200,636
Powersort+Drag,0.048923,100,timsort-drag-minRunLen-128,98,200,642
Powersort+Drag,0.0487,100,timsort-drag-minRunLen-128,99,200,635
Finished input type: timsort-drag-minRunLen-128 Average ms: 0.07164133 Fastest time (ms): 0.04686 Slowest time (ms): 0.402579
Powersort+Drag,0.154341,1000,timsort-drag-minRunLen-128,1,2184,4447
Powersort+Drag,0.155203,1000,timsort-drag-minRunLen-128,2,2184,4429
Powersort+Drag,0.185386,1000,timsort-drag-minRunLen-128,3,2184,4429
Powersort+Drag,0.402898,1000,timsort-drag-minRunLen-128,4,2184,4404
Powersort+Drag,0.335527,1000,timsort-drag-minRunLen-128,5,2184,4440
Powersort+Drag,0.404852,1000,timsort-drag-minRunLen-128,6,2184,4436
Powersort+Drag,0.18368,1000,timsort-drag-minRunLen-128,7,2184,4434
Powersort+Drag,0.19274,1000,timsort-drag-minRunLen-128,8,2184,4429
Powersort+Drag,0.174345,1000,timsort-drag-minRunLen-128,9,2184,4447
Powersort+Drag,0.177215,1000,timsort-drag-minRunLen-128,10,2184,4440
Powersort+Drag,0.179021,1000,timsort-drag-minRunLen-128,11,2184,4437
Powersort+Drag,0.174374,1000,timsort-drag-minRunLen-128,12,2184,4449
Powersort+Drag,0.178052,1000,timsort-drag-minRunLen-128,13,2184,4436
Powersort+Drag,0.18107,1000,timsort-drag-minRunLen-128,14,2184,4445
Powersort+Drag,0.173757,1000,timsort-drag-minRunLen-128,15,2184,4448
Powersort+Drag,0.325374,1000,timsort-drag-minRunLen-128,16,2184,4451
Powersort+Drag,0.408026,1000,timsort-drag-minRunLen-128,17,2184,4455
Powersort+Drag,0.271521,1000,timsort-drag-minRunLen-128,18,2184,4442
Powersort+Drag,0.322137,1000,timsort-drag-minRunLen-128,19,2184,4438
Powersort+Drag,0.418281,1000,timsort-drag-minRunLen-128,20,2184,4441
Powersort+Drag,0.393385,1000,timsort-drag-minRunLen-128,21,2184,4444
Powersort+Drag,0.272406,1000,timsort-drag-minRunLen-128,22,2184,4429
Powersort+Drag,0.151569,1000,timsort-drag-minRunLen-128,23,2184,4442
Powersort+Drag,0.257803,1000,timsort-drag-minRunLen-128,24,2184,4455
Powersort+Drag,0.269318,1000,timsort-drag-minRunLen-128,25,2184,4449
Powersort+Drag,0.248987,1000,timsort-drag-minRunLen-128,26,2184,4445
Powersort+Drag,0.144569,1000,timsort-drag-minRunLen-128,27,2184,4437
Powersort+Drag,0.140089,1000,timsort-drag-minRunLen-128,28,2184,4443
Powersort+Drag,0.281674,1000,timsort-drag-minRunLen-128,29,2184,4445
Powersort+Drag,0.275089,1000,timsort-drag-minRunLen-128,30,2184,4448
Powersort+Drag,0.305054,1000,timsort-drag-minRunLen-128,31,2184,4437
Powersort+Drag,0.335068,1000,timsort-drag-minRunLen-128,32,2184,4422
Powersort+Drag,0.225105,1000,timsort-drag-minRunLen-128,33,2184,4438
Powersort+Drag,0.218116,1000,timsort-drag-minRunLen-128,34,2184,4442
Powersort+Drag,0.135066,1000,timsort-drag-minRunLen-128,35,2184,4441
Powersort+Drag,0.126158,1000,timsort-drag-minRunLen-128,36,2184,4441
Powersort+Drag,0.123839,1000,timsort-drag-minRunLen-128,37,2184,4429
Powersort+Drag,0.124808,1000,timsort-drag-minRunLen-128,38,2184,4449
Powersort+Drag,0.125828,1000,timsort-drag-minRunLen-128,39,2184,4446
Powersort+Drag,0.135111,1000,timsort-drag-minRunLen-128,40,2184,4445
Powersort+Drag,0.243689,1000,timsort-drag-minRunLen-128,41,2184,4442
Powersort+Drag,0.209282,1000,timsort-drag-minRunLen-128,42,2184,4427
Powersort+Drag,0.22741,1000,timsort-drag-minRunLen-128,43,2184,4443
Powersort+Drag,0.232314,1000,timsort-drag-minRunLen-128,44,2184,4446
Powersort+Drag,0.214957,1000,timsort-drag-minRunLen-128,45,2184,4442
Powersort+Drag,0.198956,1000,timsort-drag-minRunLen-128,46,2184,4442
Powersort+Drag,0.094302,1000,timsort-drag-minRunLen-128,47,2184,4449
Powersort+Drag,0.07057,1000,timsort-drag-minRunLen-128,48,2184,4444
Powersort+Drag,0.070634,1000,timsort-drag-minRunLen-128,49,2184,4444
Powersort+Drag,0.072726,1000,timsort-drag-minRunLen-128,50,2184,4411
Powersort+Drag,0.061656,1000,timsort-drag-minRunLen-128,51,2184,4441
Powersort+Drag,0.081543,1000,timsort-drag-minRunLen-128,52,2184,4442
Powersort+Drag,0.051474,1000,timsort-drag-minRunLen-128,53,2184,4444
Powersort+Drag,0.044198,1000,timsort-drag-minRunLen-128,54,2184,4447
Powersort+Drag,0.040995,1000,timsort-drag-minRunLen-128,55,2184,4436
Powersort+Drag,0.041909,1000,timsort-drag-minRunLen-128,56,2184,4452
Powersort+Drag,0.045366,1000,timsort-drag-minRunLen-128,57,2184,4437
Powersort+Drag,0.049392,1000,timsort-drag-minRunLen-128,58,2184,4451
Powersort+Drag,0.063535,1000,timsort-drag-minRunLen-128,59,2184,4441
Powersort+Drag,0.054385,1000,timsort-drag-minRunLen-128,60,2184,4436
Powersort+Drag,0.067998,1000,timsort-drag-minRunLen-128,61,2184,4432
Powersort+Drag,0.046367,1000,timsort-drag-minRunLen-128,62,2184,4438
Powersort+Drag,0.043521,1000,timsort-drag-minRunLen-128,63,2184,4438
Powersort+Drag,0.04288,1000,timsort-drag-minRunLen-128,64,2184,4433
Powersort+Drag,0.042344,1000,timsort-drag-minRunLen-128,65,2184,4456
Powersort+Drag,0.043059,1000,timsort-drag-minRunLen-128,66,2184,4448
Powersort+Drag,0.066113,1000,timsort-drag-minRunLen-128,67,2184,4440
Powersort+Drag,0.070598,1000,timsort-drag-minRunLen-128,68,2184,4451
Powersort+Drag,0.076394,1000,timsort-drag-minRunLen-128,69,2184,4441
Powersort+Drag,0.098015,1000,timsort-drag-minRunLen-128,70,2184,4446
Powersort+Drag,0.068625,1000,timsort-drag-minRunLen-128,71,2184,4432
Powersort+Drag,0.072627,1000,timsort-drag-minRunLen-128,72,2184,4451
Powersort+Drag,0.076623,1000,timsort-drag-minRunLen-128,73,2184,4442
Powersort+Drag,0.067353,1000,timsort-drag-minRunLen-128,74,2184,4450
Powersort+Drag,0.069675,1000,timsort-drag-minRunLen-128,75,2184,4431
Powersort+Drag,0.067761,1000,timsort-drag-minRunLen-128,76,2184,4444
Powersort+Drag,0.067224,1000,timsort-drag-minRunLen-128,77,2184,4441
Powersort+Drag,0.06946,1000,timsort-drag-minRunLen-128,78,2184,4448
Powersort+Drag,0.066842,1000,timsort-drag-minRunLen-128,79,2184,4436
Powersort+Drag,0.069195,1000,timsort-drag-minRunLen-128,80,2184,4435
Powersort+Drag,0.077248,1000,timsort-drag-minRunLen-128,81,2184,4445
Powersort+Drag,0.068125,1000,timsort-drag-minRunLen-128,82,2184,4435
Powersort+Drag,0.062107,1000,timsort-drag-minRunLen-128,83,2184,4446
Powersort+Drag,0.067024,1000,timsort-drag-minRunLen-128,84,2184,4449
Powersort+Drag,0.06465,1000,timsort-drag-minRunLen-128,85,2184,4444
Powersort+Drag,0.065362,1000,timsort-drag-minRunLen-128,86,2184,4434
Powersort+Drag,0.065121,1000,timsort-drag-minRunLen-128,87,2184,4420
Powersort+Drag,0.059301,1000,timsort-drag-minRunLen-128,88,2184,4452
Powersort+Drag,0.047544,1000,timsort-drag-minRunLen-128,89,2184,4444
