algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Timsort+costs,178.223008,1000000,runs-with-exp-len-1000,2,0,11692164
Timsort+costs,177.511345,1000000,runs-with-exp-len-1000,3,0,11938819
Timsort+costs,187.092802,1000000,runs-with-exp-len-1000,4,0,12056915
Timsort+costs,181.595348,1000000,runs-with-exp-len-1000,5,0,11870139
Timsort+costs,181.332144,1000000,runs-with-exp-len-1000,6,0,12003270
Timsort+costs,184.663205,1000000,runs-with-exp-len-1000,7,0,12024381
Timsort+costs,175.928103,1000000,runs-with-exp-len-1000,8,0,12106134
Timsort+costs,165.509815,1000000,runs-with-exp-len-1000,9,0,12192197
Timsort+costs,181.042895,1000000,runs-with-exp-len-1000,10,0,11734651
Timsort+costs,183.051377,1000000,runs-with-exp-len-1000,11,0,12168042
Timsort+costs,165.409835,1000000,runs-with-exp-len-1000,12,0,11845605
Timsort+costs,185.423904,1000000,runs-with-exp-len-1000,13,0,12357236
Timsort+costs,163.683253,1000000,runs-with-exp-len-1000,14,0,11746553
Timsort+costs,178.33919,1000000,runs-with-exp-len-1000,15,0,11777927
Timsort+costs,162.667728,1000000,runs-with-exp-len-1000,16,0,12190590
Timsort+costs,286.823657,1000000,runs-with-exp-len-1000,17,0,11867808
Timsort+costs,158.26788,1000000,runs-with-exp-len-1000,18,0,11962709
Timsort+costs,169.33067,1000000,runs-with-exp-len-1000,19,0,12210423
Timsort+costs,167.026399,1000000,runs-with-exp-len-1000,20,0,11852394
Timsort+costs,195.011493,1000000,runs-with-exp-len-1000,21,0,12089179
Timsort+costs,186.665375,1000000,runs-with-exp-len-1000,22,0,11940339
Timsort+costs,167.075396,1000000,runs-with-exp-len-1000,23,0,11937141
Timsort+costs,170.834569,1000000,runs-with-exp-len-1000,24,0,11888513
Timsort+costs,169.762724,1000000,runs-with-exp-len-1000,25,0,11730757
Timsort+costs,173.057231,1000000,runs-with-exp-len-1000,26,0,11840804
Timsort+costs,184.234861,1000000,runs-with-exp-len-1000,27,0,12004766
Timsort+costs,161.844134,1000000,runs-with-exp-len-1000,28,0,12022226
Timsort+costs,174.45429,1000000,runs-with-exp-len-1000,29,0,11898788
Timsort+costs,181.417277,1000000,runs-with-exp-len-1000,30,0,11735527
