algorithm,ms,n,input,input-num
Powersort,375.056183,1000000,random-permutations,1
Powersort,380.199105,1000000,random-permutations,2
Powersort,398.600908,1000000,random-permutations,3
Powersort,418.2148,1000000,random-permutations,4
Powersort,387.768708,1000000,random-permutations,5
Powersort,378.582198,1000000,random-permutations,6
Powersort,397.93228,1000000,random-permutations,7
Powersort,378.94286,1000000,random-permutations,8
Powersort,381.022327,1000000,random-permutations,9
Powersort,371.253993,1000000,random-permutations,10
Powersort,370.702228,1000000,random-permutations,11
Powersort,377.168588,1000000,random-permutations,12
Powersort,374.269527,1000000,random-permutations,13
Powersort,369.202585,1000000,random-permutations,14
Powersort,380.747152,1000000,random-permutations,15
Powersort,362.420024,1000000,random-permutations,16
Powersort,380.248406,1000000,random-permutations,17
Powersort,378.383751,1000000,random-permutations,18
Powersort,396.44018,1000000,random-permutations,19
Powersort,408.272168,1000000,random-permutations,20
Powersort,404.950356,1000000,random-permutations,21
Powersort,372.503862,1000000,random-permutations,22
Powersort,427.551906,1000000,random-permutations,23
Powersort,390.630937,1000000,random-permutations,24
Powersort,401.405961,1000000,random-permutations,25
Powersort,393.940287,1000000,random-permutations,26
Powersort,411.717336,1000000,random-permutations,27
Powersort,436.969828,1000000,random-permutations,28
Powersort,385.40809,1000000,random-permutations,29
Powersort,396.051254,1000000,random-permutations,30
Powersort,387.916191,1000000,random-permutations,31
Powersort,459.796181,1000000,random-permutations,32
Powersort,491.41143,1000000,random-permutations,33
Powersort,728.582374,1000000,random-permutations,34
Powersort,418.531867,1000000,random-permutations,35
Powersort,416.581755,1000000,random-permutations,36
Powersort,407.779221,1000000,random-permutations,37
Powersort,402.830365,1000000,random-permutations,38
Powersort,420.140621,1000000,random-permutations,39
Powersort,413.189168,1000000,random-permutations,40
Powersort,411.208814,1000000,random-permutations,41
Powersort,385.536221,1000000,random-permutations,42
Powersort,388.704039,1000000,random-permutations,43
Powersort,385.100992,1000000,random-permutations,44
Powersort,387.691599,1000000,random-permutations,45
Powersort,443.970241,1000000,random-permutations,46
Powersort,422.98962,1000000,random-permutations,47
Powersort,412.293839,1000000,random-permutations,48
Powersort,393.652841,1000000,random-permutations,49
Powersort,384.236569,1000000,random-permutations,50
Powersort,384.725956,1000000,random-permutations,51
Powersort,369.976013,1000000,random-permutations,52
Powersort,366.214477,1000000,random-permutations,53
Powersort,380.910418,1000000,random-permutations,54
Powersort,368.618136,1000000,random-permutations,55
Powersort,366.507366,1000000,random-permutations,56
Powersort,368.915476,1000000,random-permutations,57
Powersort,386.759548,1000000,random-permutations,58
Powersort,379.198354,1000000,random-permutations,59
Powersort,377.673741,1000000,random-permutations,60
Powersort,395.212364,1000000,random-permutations,61
Powersort,387.904434,1000000,random-permutations,62
Powersort,384.256817,1000000,random-permutations,63
Powersort,386.088001,1000000,random-permutations,64
Powersort,401.316737,1000000,random-permutations,65
Powersort,397.321976,1000000,random-permutations,66
Powersort,414.961132,1000000,random-permutations,67
Powersort,416.462438,1000000,random-permutations,68
Powersort,392.764932,1000000,random-permutations,69
Powersort,381.640485,1000000,random-permutations,70
Powersort,375.065305,1000000,random-permutations,71
Powersort,369.288853,1000000,random-permutations,72
Powersort,378.684574,1000000,random-permutations,73
Powersort,369.358026,1000000,random-permutations,74
Powersort,372.61847,1000000,random-permutations,75
Powersort,367.018839,1000000,random-permutations,76
Powersort,364.625613,1000000,random-permutations,77
Powersort,386.977187,1000000,random-permutations,78
Powersort,376.160671,1000000,random-permutations,79
Powersort,369.825854,1000000,random-permutations,80
Powersort,366.027211,1000000,random-permutations,81
Powersort,384.968971,1000000,random-permutations,82
Powersort,370.682499,1000000,random-permutations,83
Powersort,404.761982,1000000,random-permutations,84
Powersort,388.388733,1000000,random-permutations,85
Powersort,371.744465,1000000,random-permutations,86
Powersort,367.688458,1000000,random-permutations,87
Powersort,394.300017,1000000,random-permutations,88
Powersort,364.79921,1000000,random-permutations,89
Powersort,369.710973,1000000,random-permutations,90
Powersort,365.057671,1000000,random-permutations,91
Powersort,364.745046,1000000,random-permutations,92
Powersort,369.654528,1000000,random-permutations,93
Powersort,371.672965,1000000,random-permutations,94
Powersort,372.783547,1000000,random-permutations,95
Powersort,370.094361,1000000,random-permutations,96
Powersort,381.902625,1000000,random-permutations,97
Powersort,376.214724,1000000,random-permutations,98
Powersort,377.572675,1000000,random-permutations,99
#finished: -2023-04-07_15-27-00 Average ms: 391.94363368
