algorithm,ms,n,input,input-num
Timsort,351.790051,1000000,runs-with-exp-len-20,27
Timsort,335.671183,1000000,runs-with-exp-len-20,28
Timsort,335.768933,1000000,runs-with-exp-len-20,29
Timsort,369.847147,1000000,runs-with-exp-len-20,30
Timsort,402.271872,1000000,runs-with-exp-len-20,31
Timsort,349.285173,1000000,runs-with-exp-len-20,32
Timsort,327.636782,1000000,runs-with-exp-len-20,33
Timsort,334.287945,1000000,runs-with-exp-len-20,34
Timsort,343.320761,1000000,runs-with-exp-len-20,35
Timsort,333.562395,1000000,runs-with-exp-len-20,36
Timsort,355.510813,1000000,runs-with-exp-len-20,37
Timsort,340.216331,1000000,runs-with-exp-len-20,38
Timsort,448.32356,1000000,runs-with-exp-len-20,39
Timsort,361.28955,1000000,runs-with-exp-len-20,40
Timsort,350.541533,1000000,runs-with-exp-len-20,41
Timsort,344.871954,1000000,runs-with-exp-len-20,42
Timsort,410.433449,1000000,runs-with-exp-len-20,43
Timsort,373.376166,1000000,runs-with-exp-len-20,44
Timsort,389.813056,1000000,runs-with-exp-len-20,45
Timsort,310.737545,1000000,runs-with-exp-len-20,46
Timsort,336.27201,1000000,runs-with-exp-len-20,47
Timsort,345.018756,1000000,runs-with-exp-len-20,48
Timsort,365.2542,1000000,runs-with-exp-len-20,49
Timsort,374.150702,1000000,runs-with-exp-len-20,50
Timsort,326.344905,1000000,runs-with-exp-len-20,51
Timsort,410.779203,1000000,runs-with-exp-len-20,52
Timsort,328.015039,1000000,runs-with-exp-len-20,53
Timsort,329.451878,1000000,runs-with-exp-len-20,54
Timsort,315.374939,1000000,runs-with-exp-len-20,55
Timsort,339.046223,1000000,runs-with-exp-len-20,56
Timsort,336.523782,1000000,runs-with-exp-len-20,57
Timsort,360.014896,1000000,runs-with-exp-len-20,58
Timsort,306.812997,1000000,runs-with-exp-len-20,59
Timsort,385.818457,1000000,runs-with-exp-len-20,60
Timsort,397.998072,1000000,runs-with-exp-len-20,61
Timsort,344.399889,1000000,runs-with-exp-len-20,62
Timsort,317.621918,1000000,runs-with-exp-len-20,63
Timsort,338.441094,1000000,runs-with-exp-len-20,64
Timsort,313.651304,1000000,runs-with-exp-len-20,65
Timsort,311.168635,1000000,runs-with-exp-len-20,66
Timsort,312.917169,1000000,runs-with-exp-len-20,67
Timsort,318.010068,1000000,runs-with-exp-len-20,68
Timsort,320.368926,1000000,runs-with-exp-len-20,69
Timsort,327.690008,1000000,runs-with-exp-len-20,70
Timsort,310.46277,1000000,runs-with-exp-len-20,71
Timsort,310.963516,1000000,runs-with-exp-len-20,72
Timsort,336.41204,1000000,runs-with-exp-len-20,73
Timsort,372.383766,1000000,runs-with-exp-len-20,74
Timsort,323.424062,1000000,runs-with-exp-len-20,75
Timsort,336.33067,1000000,runs-with-exp-len-20,76
Timsort,312.113267,1000000,runs-with-exp-len-20,77
Timsort,308.881387,1000000,runs-with-exp-len-20,78
Timsort,314.549009,1000000,runs-with-exp-len-20,79
Timsort,329.082904,1000000,runs-with-exp-len-20,80
Timsort,326.582317,1000000,runs-with-exp-len-20,81
Timsort,308.715906,1000000,runs-with-exp-len-20,82
Timsort,311.514829,1000000,runs-with-exp-len-20,83
Timsort,332.494903,1000000,runs-with-exp-len-20,84
Timsort,309.048996,1000000,runs-with-exp-len-20,85
Timsort,317.036087,1000000,runs-with-exp-len-20,86
Timsort,302.851583,1000000,runs-with-exp-len-20,87
Timsort,324.61546,1000000,runs-with-exp-len-20,88
Timsort,314.474102,1000000,runs-with-exp-len-20,89
Timsort,323.767918,1000000,runs-with-exp-len-20,90
Timsort,323.97943,1000000,runs-with-exp-len-20,91
Timsort,319.622744,1000000,runs-with-exp-len-20,92
Timsort,324.520969,1000000,runs-with-exp-len-20,93
Timsort,301.610892,1000000,runs-with-exp-len-20,94
Timsort,308.924294,1000000,runs-with-exp-len-20,95
Timsort,310.648859,1000000,runs-with-exp-len-20,96
Timsort,319.010289,1000000,runs-with-exp-len-20,97
Timsort,383.503325,1000000,runs-with-exp-len-20,98
Timsort,325.122207,1000000,runs-with-exp-len-20,99
Finished input type: runs-with-exp-len-20 Average ms: 343.26405766999994Fastest time (ms): 301.610892
#finished: -2023-04-10_14-27-09
