algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+costs,508.81613,1000000,random-permutations,1,15058251,18653793
Powersort+costs,499.114789,1000000,random-permutations,2,15058251,18652679
Powersort+costs,438.481014,1000000,random-permutations,3,15058251,18652106
Powersort+costs,494.104131,1000000,random-permutations,4,15058251,18653383
Powersort+costs,529.005419,1000000,random-permutations,5,15058251,18652709
Powersort+costs,507.358518,1000000,random-permutations,6,15058251,18652485
Powersort+costs,447.405541,1000000,random-permutations,7,15058251,18653822
Powersort+costs,505.521641,1000000,random-permutations,8,15058251,18652565
Powersort+costs,444.903706,1000000,random-permutations,9,15058251,18653581
Powersort+costs,478.009615,1000000,random-permutations,10,15058251,18653299
Powersort+costs,438.219421,1000000,random-permutations,11,15058251,18652596
Powersort+costs,510.112527,1000000,random-permutations,12,15058251,18653566
Powersort+costs,513.329672,1000000,random-permutations,13,15058251,18652841
Powersort+costs,433.862991,1000000,random-permutations,14,15058251,18652758
Powersort+costs,522.565806,1000000,random-permutations,15,15058251,18653669
Powersort+costs,492.936128,1000000,random-permutations,16,15058251,18652249
Powersort+costs,650.892208,1000000,random-permutations,17,15058251,18652402
Powersort+costs,488.397028,1000000,random-permutations,18,15058251,18652826
Powersort+costs,508.221286,1000000,random-permutations,19,15058251,18652321
Powersort+costs,504.999097,1000000,random-permutations,20,15058251,18652119
Powersort+costs,529.754666,1000000,random-permutations,21,15058251,18653167
Powersort+costs,436.995462,1000000,random-permutations,22,15058251,18652160
Powersort+costs,516.92838,1000000,random-permutations,23,15058251,18652928
Powersort+costs,507.153787,1000000,random-permutations,24,15058251,18652727
Powersort+costs,509.928132,1000000,random-permutations,25,15058251,18653345
Powersort+costs,501.969972,1000000,random-permutations,26,15058251,18651712
Powersort+costs,434.668317,1000000,random-permutations,27,15058251,18652375
Powersort+costs,511.067095,1000000,random-permutations,28,15058251,18652346
Powersort+costs,434.826682,1000000,random-permutations,29,15058251,18652691
Powersort+costs,509.007282,1000000,random-permutations,30,15058251,18652970
Powersort+costs,687.544334,1000000,random-permutations,31,15058251,18652021
Powersort+costs,440.330332,1000000,random-permutations,32,15058251,18653204
Powersort+costs,665.965576,1000000,random-permutations,33,15058251,18652429
Powersort+costs,508.898971,1000000,random-permutations,34,15058251,18651970
Powersort+costs,430.959356,1000000,random-permutations,35,15058251,18652794
Powersort+costs,508.560136,1000000,random-permutations,36,15058251,18652934
Powersort+costs,508.556413,1000000,random-permutations,37,15058251,18651648
Powersort+costs,518.52761,1000000,random-permutations,38,15058251,18654476
Powersort+costs,521.404177,1000000,random-permutations,39,15058251,18651712
Powersort+costs,505.580965,1000000,random-permutations,40,15058251,18652388
Powersort+costs,463.685506,1000000,random-permutations,41,15058251,18652164
Powersort+costs,514.673478,1000000,random-permutations,42,15058251,18652220
Powersort+costs,511.409707,1000000,random-permutations,43,15058251,18652509
Powersort+costs,434.954734,1000000,random-permutations,44,15058251,18652061
Powersort+costs,522.388811,1000000,random-permutations,45,15058251,18652701
Powersort+costs,518.010325,1000000,random-permutations,46,15058251,18652504
Powersort+costs,451.879007,1000000,random-permutations,47,15058251,18653017
Powersort+costs,511.59818,1000000,random-permutations,48,15058251,18653020
Powersort+costs,465.354246,1000000,random-permutations,49,15058251,18652829
Powersort+costs,511.063331,1000000,random-permutations,50,15058251,18653310
Powersort+costs,465.852965,1000000,random-permutations,51,15058251,18652393
Powersort+costs,510.691679,1000000,random-permutations,52,15058251,18652520
Powersort+costs,447.165976,1000000,random-permutations,53,15058251,18652810
Powersort+costs,530.647409,1000000,random-permutations,54,15058251,18652857
Powersort+costs,512.678871,1000000,random-permutations,55,15058251,18652494
Powersort+costs,511.020862,1000000,random-permutations,56,15058251,18652766
Powersort+costs,515.933342,1000000,random-permutations,57,15058251,18652537
Powersort+costs,499.779511,1000000,random-permutations,58,15058251,18651873
Powersort+costs,502.462375,1000000,random-permutations,59,15058251,18652238
Powersort+costs,508.985667,1000000,random-permutations,60,15058251,18652482
Powersort+costs,443.932908,1000000,random-permutations,61,15058251,18653656
Powersort+costs,507.443993,1000000,random-permutations,62,15058251,18651310
Powersort+costs,509.769183,1000000,random-permutations,63,15058251,18653375
Powersort+costs,509.091601,1000000,random-permutations,64,15058251,18651896
Powersort+costs,448.385896,1000000,random-permutations,65,15058251,18652228
Powersort+costs,512.526227,1000000,random-permutations,66,15058251,18653269
Powersort+costs,521.954282,1000000,random-permutations,67,15058251,18652088
Powersort+costs,524.870488,1000000,random-permutations,68,15058251,18651413
Powersort+costs,499.287502,1000000,random-permutations,69,15058251,18653672
Powersort+costs,501.079823,1000000,random-permutations,70,15058251,18652065
Powersort+costs,434.861355,1000000,random-permutations,71,15058251,18651943
Powersort+costs,498.929976,1000000,random-permutations,72,15058251,18652593
Powersort+costs,501.098697,1000000,random-permutations,73,15058251,18652379
Powersort+costs,505.642182,1000000,random-permutations,74,15058251,18652833
Powersort+costs,427.275895,1000000,random-permutations,75,15058251,18652621
Powersort+costs,498.742217,1000000,random-permutations,76,15058251,18653257
Powersort+costs,500.540703,1000000,random-permutations,77,15058251,18651663
Powersort+costs,502.898733,1000000,random-permutations,78,15058251,18653308
Powersort+costs,500.852657,1000000,random-permutations,79,15058251,18651673
Powersort+costs,474.720659,1000000,random-permutations,80,15058251,18652623
Powersort+costs,503.427998,1000000,random-permutations,81,15058251,18653091
Powersort+costs,524.888735,1000000,random-permutations,82,15058251,18652711
Powersort+costs,522.229931,1000000,random-permutations,83,15058251,18652016
Powersort+costs,497.404705,1000000,random-permutations,84,15058251,18652631
Powersort+costs,510.538992,1000000,random-permutations,85,15058251,18652963
Powersort+costs,428.467177,1000000,random-permutations,86,15058251,18652717
Powersort+costs,508.454134,1000000,random-permutations,87,15058251,18651915
Powersort+costs,495.149953,1000000,random-permutations,88,15058251,18652424
Powersort+costs,474.107385,1000000,random-permutations,89,15058251,18652375
Powersort+costs,504.376425,1000000,random-permutations,90,15058251,18652828
Powersort+costs,519.55329,1000000,random-permutations,91,15058251,18653172
Powersort+costs,444.498468,1000000,random-permutations,92,15058251,18652646
Powersort+costs,509.183838,1000000,random-permutations,93,15058251,18653100
Powersort+costs,506.011009,1000000,random-permutations,94,15058251,18653827
Powersort+costs,509.063628,1000000,random-permutations,95,15058251,18652524
Powersort+costs,501.762256,1000000,random-permutations,96,15058251,18652341
Powersort+costs,458.21587,1000000,random-permutations,97,15058251,18652796
Powersort+costs,513.631578,1000000,random-permutations,98,15058251,18652331
Powersort+costs,492.882404,1000000,random-permutations,99,15058251,18651743
Finished input type: random-permutations Average ms: 498.21512905000003 Fastest time (ms): 427.275895 Slowest time (ms): 687.544334
Powersort+costs,197.403323,1000000,runs-with-exp-len-1000,1,9680616,10633745
Powersort+costs,214.643192,1000000,runs-with-exp-len-1000,2,9576605,10531251
Powersort+costs,178.658899,1000000,runs-with-exp-len-1000,3,9622084,10577085
Powersort+costs,207.755585,1000000,runs-with-exp-len-1000,4,9631007,10573648
Powersort+costs,203.740866,1000000,runs-with-exp-len-1000,5,9636270,10578579
Powersort+costs,204.903851,1000000,runs-with-exp-len-1000,6,9654815,10595904
Powersort+costs,224.824486,1000000,runs-with-exp-len-1000,7,9725279,10667426
Powersort+costs,191.885059,1000000,runs-with-exp-len-1000,8,9655497,10604202
Powersort+costs,206.105768,1000000,runs-with-exp-len-1000,9,9658543,10613124
Powersort+costs,178.565357,1000000,runs-with-exp-len-1000,10,9654222,10611964
Powersort+costs,209.06901,1000000,runs-with-exp-len-1000,11,9680930,10625559
Powersort+costs,235.042828,1000000,runs-with-exp-len-1000,12,9659788,10620687
Powersort+costs,210.873604,1000000,runs-with-exp-len-1000,13,9683649,10618369
Powersort+costs,220.706339,1000000,runs-with-exp-len-1000,14,9557024,10502788
Powersort+costs,218.766763,1000000,runs-with-exp-len-1000,15,9686663,10641724
Powersort+costs,215.708264,1000000,runs-with-exp-len-1000,16,9740448,10671852
Powersort+costs,195.147607,1000000,runs-with-exp-len-1000,17,9754767,10716464
Powersort+costs,212.184935,1000000,runs-with-exp-len-1000,18,9553980,10503956
