algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+simpleMerge,520.266541,1000000,random-permutations,86,15058251,19703097
Powersort+simpleMerge,473.428864,1000000,random-permutations,87,15058251,19700421
Powersort+simpleMerge,444.939782,1000000,random-permutations,88,15058251,19703366
Powersort+simpleMerge,554.070878,1000000,random-permutations,89,15058251,19702331
Powersort+simpleMerge,447.78523,1000000,random-permutations,90,15058251,19703118
Powersort+simpleMerge,479.15566,1000000,random-permutations,91,15058251,19701061
Powersort+simpleMerge,629.402678,1000000,random-permutations,92,15058251,19702435
Powersort+simpleMerge,557.762423,1000000,random-permutations,93,15058251,19703068
Powersort+simpleMerge,555.523806,1000000,random-permutations,94,15058251,19702764
Powersort+simpleMerge,576.153734,1000000,random-permutations,95,15058251,19701981
Powersort+simpleMerge,549.595533,1000000,random-permutations,96,15058251,19703043
Powersort+simpleMerge,481.653747,1000000,random-permutations,97,15058251,19702884
Powersort+simpleMerge,455.414351,1000000,random-permutations,98,15058251,19703309
Powersort+simpleMerge,478.218671,1000000,random-permutations,99,15058251,19702611
Finished input type: random-permutations Average ms: 518.98695061 Fastest time (ms): 424.547893 Slowest time (ms): 641.188434
Powersort+simpleMerge,260.621449,1000000,runs-with-exp-len-1000,1,9680616,11677000
Powersort+simpleMerge,306.419155,1000000,runs-with-exp-len-1000,2,9576605,11572364
Powersort+simpleMerge,198.844434,1000000,runs-with-exp-len-1000,3,9622084,11618544
Powersort+simpleMerge,200.982852,1000000,runs-with-exp-len-1000,4,9631007,11627066
Powersort+simpleMerge,339.82917,1000000,runs-with-exp-len-1000,5,9636270,11630031
Powersort+simpleMerge,211.664777,1000000,runs-with-exp-len-1000,6,9654815,11650815
Powersort+simpleMerge,228.259108,1000000,runs-with-exp-len-1000,7,9725279,11721757
Powersort+simpleMerge,217.974914,1000000,runs-with-exp-len-1000,8,9655497,11651413
Powersort+simpleMerge,302.208856,1000000,runs-with-exp-len-1000,9,9658543,11654907
Powersort+simpleMerge,211.225426,1000000,runs-with-exp-len-1000,10,9654222,11651079
Powersort+simpleMerge,213.588932,1000000,runs-with-exp-len-1000,11,9680930,11674238
Powersort+simpleMerge,197.455711,1000000,runs-with-exp-len-1000,12,9659788,11656898
Powersort+simpleMerge,194.104925,1000000,runs-with-exp-len-1000,13,9683649,11679596
Powersort+simpleMerge,193.688017,1000000,runs-with-exp-len-1000,14,9557024,11552981
Powersort+simpleMerge,251.569303,1000000,runs-with-exp-len-1000,15,9686663,11683190
Powersort+simpleMerge,224.171501,1000000,runs-with-exp-len-1000,16,9740448,11736353
Powersort+simpleMerge,229.442746,1000000,runs-with-exp-len-1000,17,9754767,11750432
Powersort+simpleMerge,212.059946,1000000,runs-with-exp-len-1000,18,9553980,11550198
Powersort+simpleMerge,205.698092,1000000,runs-with-exp-len-1000,19,9652784,11649311
Powersort+simpleMerge,198.00341,1000000,runs-with-exp-len-1000,20,9711414,11707927
Powersort+simpleMerge,234.54795,1000000,runs-with-exp-len-1000,21,9602007,11597689
Powersort+simpleMerge,248.158759,1000000,runs-with-exp-len-1000,22,9580379,11576687
Powersort+simpleMerge,248.258666,1000000,runs-with-exp-len-1000,23,9679801,11676602
Powersort+simpleMerge,248.613498,1000000,runs-with-exp-len-1000,24,9601232,11598109
Powersort+simpleMerge,206.392103,1000000,runs-with-exp-len-1000,25,9580860,11573920
Powersort+simpleMerge,208.874924,1000000,runs-with-exp-len-1000,26,9640068,11636735
Powersort+simpleMerge,293.030743,1000000,runs-with-exp-len-1000,27,9662621,11658070
Powersort+simpleMerge,218.682899,1000000,runs-with-exp-len-1000,28,9675836,11672199
Powersort+simpleMerge,206.28795,1000000,runs-with-exp-len-1000,29,9717149,11713840
Powersort+simpleMerge,247.400972,1000000,runs-with-exp-len-1000,30,9645832,11642176
Powersort+simpleMerge,196.324215,1000000,runs-with-exp-len-1000,31,9634774,11631615
Powersort+simpleMerge,236.012078,1000000,runs-with-exp-len-1000,32,9744530,11739527
Powersort+simpleMerge,244.461606,1000000,runs-with-exp-len-1000,33,9734577,11731047
Powersort+simpleMerge,254.801148,1000000,runs-with-exp-len-1000,34,9629661,11625093
Powersort+simpleMerge,216.005186,1000000,runs-with-exp-len-1000,35,9631491,11627366
Powersort+simpleMerge,198.850286,1000000,runs-with-exp-len-1000,36,9669732,11665730
Powersort+simpleMerge,203.989214,1000000,runs-with-exp-len-1000,37,9593502,11590603
Powersort+simpleMerge,225.292752,1000000,runs-with-exp-len-1000,38,9709462,11705741
Powersort+simpleMerge,207.803244,1000000,runs-with-exp-len-1000,39,9627494,11624166
Powersort+simpleMerge,215.489543,1000000,runs-with-exp-len-1000,40,9638777,11634994
Powersort+simpleMerge,205.55616,1000000,runs-with-exp-len-1000,41,9649192,11643636
Powersort+simpleMerge,201.458867,1000000,runs-with-exp-len-1000,42,9626514,11622523
Powersort+simpleMerge,259.231176,1000000,runs-with-exp-len-1000,43,9627966,11624460
Powersort+simpleMerge,208.971525,1000000,runs-with-exp-len-1000,44,9671334,11665650
Powersort+simpleMerge,245.6909,1000000,runs-with-exp-len-1000,45,9716372,11711385
Powersort+simpleMerge,201.061893,1000000,runs-with-exp-len-1000,46,9751189,11747535
Powersort+simpleMerge,196.684336,1000000,runs-with-exp-len-1000,47,9570566,11566918
Powersort+simpleMerge,231.829056,1000000,runs-with-exp-len-1000,48,9702886,11699922
Powersort+simpleMerge,207.559444,1000000,runs-with-exp-len-1000,49,9666751,11663617
Powersort+simpleMerge,263.569628,1000000,runs-with-exp-len-1000,50,9662443,11658244
Powersort+simpleMerge,213.755556,1000000,runs-with-exp-len-1000,51,9613925,11611015
Powersort+simpleMerge,219.414187,1000000,runs-with-exp-len-1000,52,9724843,11721543
Powersort+simpleMerge,216.227728,1000000,runs-with-exp-len-1000,53,9687042,11683568
Powersort+simpleMerge,193.655217,1000000,runs-with-exp-len-1000,54,9686866,11680200
Powersort+simpleMerge,194.804571,1000000,runs-with-exp-len-1000,55,9595947,11592208
Powersort+simpleMerge,287.543522,1000000,runs-with-exp-len-1000,56,9624057,11620746
Powersort+simpleMerge,194.261185,1000000,runs-with-exp-len-1000,57,9561526,11557925
Powersort+simpleMerge,197.031848,1000000,runs-with-exp-len-1000,58,9579051,11575005
Powersort+simpleMerge,201.743117,1000000,runs-with-exp-len-1000,59,9684794,11680975
Powersort+simpleMerge,269.636528,1000000,runs-with-exp-len-1000,60,9570055,11566626
Powersort+simpleMerge,217.138396,1000000,runs-with-exp-len-1000,61,9616266,11611916
Powersort+simpleMerge,217.233538,1000000,runs-with-exp-len-1000,62,9670287,11667325
Powersort+simpleMerge,196.190026,1000000,runs-with-exp-len-1000,63,9583304,11579804
Powersort+simpleMerge,251.330584,1000000,runs-with-exp-len-1000,64,9660343,11654432
Powersort+simpleMerge,198.906424,1000000,runs-with-exp-len-1000,65,9606071,11602381
Powersort+simpleMerge,202.476824,1000000,runs-with-exp-len-1000,66,9625803,11621505
Powersort+simpleMerge,210.990637,1000000,runs-with-exp-len-1000,67,9571058,11566697
Powersort+simpleMerge,258.843377,1000000,runs-with-exp-len-1000,68,9664215,11659805
Powersort+simpleMerge,193.737702,1000000,runs-with-exp-len-1000,69,9600898,11597848
Powersort+simpleMerge,195.336747,1000000,runs-with-exp-len-1000,70,9704669,11701539
Powersort+simpleMerge,210.164238,1000000,runs-with-exp-len-1000,71,9600810,11597640
Powersort+simpleMerge,207.175995,1000000,runs-with-exp-len-1000,72,9611678,11607374
Powersort+simpleMerge,198.379326,1000000,runs-with-exp-len-1000,73,9648391,11644363
Powersort+simpleMerge,282.881415,1000000,runs-with-exp-len-1000,74,9686919,11682900
Powersort+simpleMerge,210.003776,1000000,runs-with-exp-len-1000,75,9651176,11647325
Powersort+simpleMerge,206.402706,1000000,runs-with-exp-len-1000,76,9598050,11594805
Powersort+simpleMerge,214.538754,1000000,runs-with-exp-len-1000,77,9693454,11689618
Powersort+simpleMerge,213.438286,1000000,runs-with-exp-len-1000,78,9596982,11593908
Powersort+simpleMerge,190.44461,1000000,runs-with-exp-len-1000,79,9583832,11580367
Powersort+simpleMerge,258.774958,1000000,runs-with-exp-len-1000,80,9657473,11652252
Powersort+simpleMerge,233.910718,1000000,runs-with-exp-len-1000,81,9662873,11659896
Powersort+simpleMerge,237.545953,1000000,runs-with-exp-len-1000,82,9677979,11674465
Powersort+simpleMerge,208.702791,1000000,runs-with-exp-len-1000,83,9738144,11734447
Powersort+simpleMerge,207.867389,1000000,runs-with-exp-len-1000,84,9644234,11640445
Powersort+simpleMerge,206.559845,1000000,runs-with-exp-len-1000,85,9674783,11671135
Powersort+simpleMerge,204.602569,1000000,runs-with-exp-len-1000,86,9583631,11580683
Powersort+simpleMerge,213.466634,1000000,runs-with-exp-len-1000,87,9654485,11651348
Powersort+simpleMerge,196.235132,1000000,runs-with-exp-len-1000,88,9598940,11595770
Powersort+simpleMerge,203.415024,1000000,runs-with-exp-len-1000,89,9691233,11686517
Powersort+simpleMerge,197.777953,1000000,runs-with-exp-len-1000,90,9737816,11733827
Powersort+simpleMerge,199.071002,1000000,runs-with-exp-len-1000,91,9608094,11603138
Powersort+simpleMerge,199.780953,1000000,runs-with-exp-len-1000,92,9690861,11688069
Powersort+simpleMerge,211.498685,1000000,runs-with-exp-len-1000,93,9614815,11610069
Powersort+simpleMerge,230.829408,1000000,runs-with-exp-len-1000,94,9621041,11617564
Powersort+simpleMerge,194.360499,1000000,runs-with-exp-len-1000,95,9508068,11505126
Powersort+simpleMerge,197.772914,1000000,runs-with-exp-len-1000,96,9602453,11598930
Powersort+simpleMerge,210.642378,1000000,runs-with-exp-len-1000,97,9773006,11769501
Powersort+simpleMerge,197.828074,1000000,runs-with-exp-len-1000,98,9672960,11669365
Powersort+simpleMerge,202.152653,1000000,runs-with-exp-len-1000,99,9602740,11599410
Finished input type: runs-with-exp-len-1000 Average ms: 220.80451074 Fastest time (ms): 190.44461 Slowest time (ms): 339.82917
Powersort+simpleMerge,386.293188,1000000,timsort-drag-minRunLen-32,1,14016096,15985049
Powersort+simpleMerge,338.925619,1000000,timsort-drag-minRunLen-32,2,14016096,15985405
