algorithm,ms,n,input,input-num
Timsort,440.907332,1000000,runs-with-exp-len-10,90
Timsort,384.298105,1000000,runs-with-exp-len-10,91
Timsort,363.396499,1000000,runs-with-exp-len-10,92
Timsort,387.837849,1000000,runs-with-exp-len-10,93
Timsort,360.032736,1000000,runs-with-exp-len-10,94
Timsort,371.214809,1000000,runs-with-exp-len-10,95
Timsort,358.388107,1000000,runs-with-exp-len-10,96
Timsort,384.848529,1000000,runs-with-exp-len-10,97
Timsort,366.757175,1000000,runs-with-exp-len-10,98
Timsort,363.68159,1000000,runs-with-exp-len-10,99
Finished input type: runs-with-exp-len-10 Average ms: 379.59456656000003Fastest time (ms): 351.70027
#finished: -2023-04-08_14-07-33
