algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort,510.445547,1000000,random-permutations,1,15058251,38294811
Powersort,452.868147,1000000,random-permutations,2,15058251,38293583
Powersort,467.074439,1000000,random-permutations,3,15058251,38291963
Powersort,515.857091,1000000,random-permutations,4,15058251,38294687
Powersort,455.020515,1000000,random-permutations,5,15058251,38293685
Powersort,438.802381,1000000,random-permutations,6,15058251,38293312
Powersort,511.831633,1000000,random-permutations,7,15058251,38295113
Powersort,547.503584,1000000,random-permutations,8,15058251,38292820
Powersort,535.651785,1000000,random-permutations,9,15058251,38294711
Powersort,471.681894,1000000,random-permutations,10,15058251,38294343
Powersort,565.837991,1000000,random-permutations,11,15058251,38293649
Powersort,463.956583,1000000,random-permutations,12,15058251,38294566
Powersort,564.521803,1000000,random-permutations,13,15058251,38293343
Powersort,464.437289,1000000,random-permutations,14,15058251,38293334
Powersort,535.233483,1000000,random-permutations,15,15058251,38294816
Powersort,533.76345,1000000,random-permutations,16,15058251,38292633
Powersort,522.336538,1000000,random-permutations,17,15058251,38292594
Powersort,518.956502,1000000,random-permutations,18,15058251,38293937
Powersort,480.963238,1000000,random-permutations,19,15058251,38293001
Powersort,515.82475,1000000,random-permutations,20,15058251,38292601
Powersort,509.59082,1000000,random-permutations,21,15058251,38293758
Powersort,511.836513,1000000,random-permutations,22,15058251,38292456
Powersort,536.101266,1000000,random-permutations,23,15058251,38294205
Powersort,494.198318,1000000,random-permutations,24,15058251,38293610
Powersort,446.444913,1000000,random-permutations,25,15058251,38294389
Powersort,436.132479,1000000,random-permutations,26,15058251,38291845
Powersort,500.698007,1000000,random-permutations,27,15058251,38292954
Powersort,446.180192,1000000,random-permutations,28,15058251,38293033
Powersort,440.293948,1000000,random-permutations,29,15058251,38293116
Powersort,496.282015,1000000,random-permutations,30,15058251,38293606
Powersort,447.819234,1000000,random-permutations,31,15058251,38292227
Powersort,515.530256,1000000,random-permutations,32,15058251,38293848
Powersort,512.726152,1000000,random-permutations,33,15058251,38292737
Powersort,508.101613,1000000,random-permutations,34,15058251,38292340
Powersort,524.045327,1000000,random-permutations,35,15058251,38293981
Powersort,492.788777,1000000,random-permutations,36,15058251,38293666
Powersort,511.142263,1000000,random-permutations,37,15058251,38291834
Powersort,514.971135,1000000,random-permutations,38,15058251,38296245
Powersort,443.693773,1000000,random-permutations,39,15058251,38291857
Powersort,508.181983,1000000,random-permutations,40,15058251,38292450
Powersort,506.30793,1000000,random-permutations,41,15058251,38292693
Powersort,506.147868,1000000,random-permutations,42,15058251,38293065
Powersort,510.712145,1000000,random-permutations,43,15058251,38293264
Powersort,437.515211,1000000,random-permutations,44,15058251,38292711
Powersort,518.047744,1000000,random-permutations,45,15058251,38293596
Powersort,434.978914,1000000,random-permutations,46,15058251,38292625
Powersort,505.252997,1000000,random-permutations,47,15058251,38293694
Powersort,518.533422,1000000,random-permutations,48,15058251,38294419
Powersort,510.997765,1000000,random-permutations,49,15058251,38293714
Powersort,434.501142,1000000,random-permutations,50,15058251,38293845
Powersort,520.878476,1000000,random-permutations,51,15058251,38293177
Powersort,513.500311,1000000,random-permutations,52,15058251,38293238
Powersort,508.584994,1000000,random-permutations,53,15058251,38292869
Powersort,515.081129,1000000,random-permutations,54,15058251,38292805
Powersort,515.193803,1000000,random-permutations,55,15058251,38292682
Powersort,511.757572,1000000,random-permutations,56,15058251,38293251
Powersort,512.017703,1000000,random-permutations,57,15058251,38293323
Powersort,538.989664,1000000,random-permutations,58,15058251,38291995
Powersort,456.85039,1000000,random-permutations,59,15058251,38292397
Powersort,519.34948,1000000,random-permutations,60,15058251,38293212
Powersort,472.031392,1000000,random-permutations,61,15058251,38295333
Powersort,481.588848,1000000,random-permutations,62,15058251,38290994
Powersort,509.145377,1000000,random-permutations,63,15058251,38294659
Powersort,506.005851,1000000,random-permutations,64,15058251,38292102
Powersort,513.511013,1000000,random-permutations,65,15058251,38292316
Powersort,521.173365,1000000,random-permutations,66,15058251,38294669
Powersort,526.73996,1000000,random-permutations,67,15058251,38292449
Powersort,548.811838,1000000,random-permutations,68,15058251,38291160
Powersort,497.297601,1000000,random-permutations,69,15058251,38294644
Powersort,496.89463,1000000,random-permutations,70,15058251,38291874
Powersort,495.678401,1000000,random-permutations,71,15058251,38292470
Powersort,498.521921,1000000,random-permutations,72,15058251,38293547
Powersort,456.126545,1000000,random-permutations,73,15058251,38292635
Powersort,490.323178,1000000,random-permutations,74,15058251,38293354
Powersort,436.556706,1000000,random-permutations,75,15058251,38293372
Powersort,484.241123,1000000,random-permutations,76,15058251,38294553
Powersort,494.469462,1000000,random-permutations,77,15058251,38291570
Powersort,510.865297,1000000,random-permutations,78,15058251,38294399
Powersort,497.654477,1000000,random-permutations,79,15058251,38291849
Powersort,492.947906,1000000,random-permutations,80,15058251,38293113
Powersort,493.412993,1000000,random-permutations,81,15058251,38294128
Powersort,499.691228,1000000,random-permutations,82,15058251,38293045
Powersort,452.391488,1000000,random-permutations,83,15058251,38292541
Powersort,509.636416,1000000,random-permutations,84,15058251,38293865
Powersort,493.42949,1000000,random-permutations,85,15058251,38293550
Powersort,495.677443,1000000,random-permutations,86,15058251,38293122
Powersort,576.323675,1000000,random-permutations,87,15058251,38292464
Powersort,420.925812,1000000,random-permutations,88,15058251,38293147
Powersort,401.726535,1000000,random-permutations,89,15058251,38292677
Powersort,464.537868,1000000,random-permutations,90,15058251,38293365
Powersort,466.60645,1000000,random-permutations,91,15058251,38293930
Powersort,467.201265,1000000,random-permutations,92,15058251,38293012
Powersort,469.889378,1000000,random-permutations,93,15058251,38293754
Powersort,452.038422,1000000,random-permutations,94,15058251,38295246
Powersort,425.053514,1000000,random-permutations,95,15058251,38293203
Powersort,418.135186,1000000,random-permutations,96,15058251,38292496
Powersort,501.074218,1000000,random-permutations,97,15058251,38294324
Powersort,494.208271,1000000,random-permutations,98,15058251,38293234
Powersort,478.326057,1000000,random-permutations,99,15058251,38292230
Finished input type: random-permutations Average ms: 493.28297903 Fastest time (ms): 401.726535 Slowest time (ms): 576.323675
Powersort,200.264362,1000000,runs-with-exp-len-1000,1,9680616,22655197
Powersort,216.231141,1000000,runs-with-exp-len-1000,2,9576605,22223415
Powersort,224.943055,1000000,runs-with-exp-len-1000,3,9622084,22515904
Powersort,221.844368,1000000,runs-with-exp-len-1000,4,9631007,22630563
Powersort,211.083147,1000000,runs-with-exp-len-1000,5,9636270,22448718
Powersort,209.297166,1000000,runs-with-exp-len-1000,6,9654815,22599174
Powersort,210.312102,1000000,runs-with-exp-len-1000,7,9725279,22691807
Powersort,196.976158,1000000,runs-with-exp-len-1000,8,9655497,22710336
Powersort,217.166589,1000000,runs-with-exp-len-1000,9,9658543,22805321
Powersort,215.718733,1000000,runs-with-exp-len-1000,10,9654222,22346615
Powersort,211.563841,1000000,runs-with-exp-len-1000,11,9680930,22793601
Powersort,225.529705,1000000,runs-with-exp-len-1000,12,9659788,22466292
Powersort,215.886431,1000000,runs-with-exp-len-1000,13,9683649,22975605
Powersort,223.250916,1000000,runs-with-exp-len-1000,14,9557024,22249341
Powersort,188.690401,1000000,runs-with-exp-len-1000,15,9686663,22419651
Powersort,213.791653,1000000,runs-with-exp-len-1000,16,9740448,22862442
Powersort,234.647593,1000000,runs-with-exp-len-1000,17,9754767,22584272
Powersort,215.638124,1000000,runs-with-exp-len-1000,18,9553980,22466665
Powersort,212.771532,1000000,runs-with-exp-len-1000,19,9652784,22818291
Powersort,211.930383,1000000,runs-with-exp-len-1000,20,9711414,22512156
Powersort,209.42761,1000000,runs-with-exp-len-1000,21,9602007,22639997
Powersort,208.684811,1000000,runs-with-exp-len-1000,22,9580379,22467264
Powersort,219.648522,1000000,runs-with-exp-len-1000,23,9679801,22576067
Powersort,224.993737,1000000,runs-with-exp-len-1000,24,9601232,22440010
Powersort,218.949166,1000000,runs-with-exp-len-1000,25,9580860,22248293
Powersort,211.109954,1000000,runs-with-exp-len-1000,26,9640068,22431245
Powersort,215.911202,1000000,runs-with-exp-len-1000,27,9662621,22610584
Powersort,205.891751,1000000,runs-with-exp-len-1000,28,9675836,22647356
Powersort,214.836628,1000000,runs-with-exp-len-1000,29,9717149,22564434
