algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+costs,490.621983,1000000,random-permutations,97,15058251,38294324
Powersort+costs,425.270437,1000000,random-permutations,98,15058251,38293234
Powersort+costs,416.398723,1000000,random-permutations,99,15058251,38292230
Finished input type: random-permutations Average ms: 459.57259696 Fastest time (ms): 403.427541 Slowest time (ms): 557.605664
Powersort+costs,183.446106,1000000,runs-with-exp-len-1000,1,9680616,22655197
Powersort+costs,191.167191,1000000,runs-with-exp-len-1000,2,9576605,22223415
Powersort+costs,231.519952,1000000,runs-with-exp-len-1000,3,9622084,22515904
Powersort+costs,205.614141,1000000,runs-with-exp-len-1000,4,9631007,22630563
Powersort+costs,185.400075,1000000,runs-with-exp-len-1000,5,9636270,22448718
Powersort+costs,189.305111,1000000,runs-with-exp-len-1000,6,9654815,22599174
Powersort+costs,217.579824,1000000,runs-with-exp-len-1000,7,9725279,22691807
Powersort+costs,186.620895,1000000,runs-with-exp-len-1000,8,9655497,22710336
Powersort+costs,228.07326,1000000,runs-with-exp-len-1000,9,9658543,22805321
Powersort+costs,200.162371,1000000,runs-with-exp-len-1000,10,9654222,22346615
Powersort+costs,183.019978,1000000,runs-with-exp-len-1000,11,9680930,22793601
Powersort+costs,173.149565,1000000,runs-with-exp-len-1000,12,9659788,22466292
Powersort+costs,185.577341,1000000,runs-with-exp-len-1000,13,9683649,22975605
Powersort+costs,214.035328,1000000,runs-with-exp-len-1000,14,9557024,22249341
Powersort+costs,179.880258,1000000,runs-with-exp-len-1000,15,9686663,22419651
Powersort+costs,202.778994,1000000,runs-with-exp-len-1000,16,9740448,22862442
Powersort+costs,206.888439,1000000,runs-with-exp-len-1000,17,9754767,22584272
Powersort+costs,197.94024,1000000,runs-with-exp-len-1000,18,9553980,22466665
Powersort+costs,175.210652,1000000,runs-with-exp-len-1000,19,9652784,22818291
Powersort+costs,209.612613,1000000,runs-with-exp-len-1000,20,9711414,22512156
Powersort+costs,201.851043,1000000,runs-with-exp-len-1000,21,9602007,22639997
Powersort+costs,198.926504,1000000,runs-with-exp-len-1000,22,9580379,22467264
