algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+PC,0.2037,1000,random-permutations,16,5008,9672
Powersort+PC,0.1942,1000,random-permutations,17,5008,9675
Powersort+PC,0.1893,1000,random-permutations,18,5008,9700
Powersort+PC,0.2084,1000,random-permutations,19,5008,9693
Powersort+PC,0.1792,1000,random-permutations,20,5008,9687
Powersort+PC,0.1801,1000,random-permutations,21,5008,9669
Powersort+PC,0.1828,1000,random-permutations,22,5008,9676
Powersort+PC,0.1859,1000,random-permutations,23,5008,9691
Powersort+PC,0.1898,1000,random-permutations,24,5008,9697
Powersort+PC,0.1783,1000,random-permutations,25,5008,9686
Powersort+PC,0.201,1000,random-permutations,26,5008,9682
Powersort+PC,0.1865,1000,random-permutations,27,5008,9699
Powersort+PC,0.1834,1000,random-permutations,28,5008,9691
Powersort+PC,0.1866,1000,random-permutations,29,5008,9673
Powersort+PC,0.1871,1000,random-permutations,30,5008,9659
Powersort+PC,0.2001,1000,random-permutations,31,5008,9712
Powersort+PC,0.1809,1000,random-permutations,32,5008,9695
Powersort+PC,0.1813,1000,random-permutations,33,5008,9682
Powersort+PC,0.1819,1000,random-permutations,34,5008,9700
Powersort+PC,0.3163,1000,random-permutations,35,5008,9708
Powersort+PC,0.1996,1000,random-permutations,36,5008,9694
Powersort+PC,0.1938,1000,random-permutations,37,5008,9674
Powersort+PC,0.1919,1000,random-permutations,38,5008,9678
Powersort+PC,0.1562,1000,random-permutations,39,5008,9699
Powersort+PC,0.1565,1000,random-permutations,40,5008,9676
Powersort+PC,0.1661,1000,random-permutations,41,5008,9700
Powersort+PC,0.227,1000,random-permutations,42,5008,9693
Powersort+PC,0.1978,1000,random-permutations,43,5008,9677
Powersort+PC,0.1668,1000,random-permutations,44,5008,9701
Powersort+PC,0.2126,1000,random-permutations,45,5008,9698
Powersort+PC,0.1709,1000,random-permutations,46,5008,9695
Powersort+PC,0.2136,1000,random-permutations,47,5008,9676
Powersort+PC,0.2124,1000,random-permutations,48,5008,9681
Powersort+PC,0.2036,1000,random-permutations,49,5008,9692
Powersort+PC,0.2075,1000,random-permutations,50,5008,9684
