algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+costs+slowCompare,0.362949,100,runs-with-exp-len-1000,1,0,198
Powersort+costs+slowCompare,0.394432,100,runs-with-exp-len-1000,2,0,198
Powersort+costs+slowCompare,0.191918,100,runs-with-exp-len-1000,3,0,198
Powersort+costs+slowCompare,0.188391,100,runs-with-exp-len-1000,4,0,198
Powersort+costs+slowCompare,0.137361,100,runs-with-exp-len-1000,5,0,198
Powersort+costs+slowCompare,0.127751,100,runs-with-exp-len-1000,6,0,198
Powersort+costs+slowCompare,0.105514,100,runs-with-exp-len-1000,7,0,198
Powersort+costs+slowCompare,0.049664,100,runs-with-exp-len-1000,8,0,198
Powersort+costs+slowCompare,0.049547,100,runs-with-exp-len-1000,9,0,198
Powersort+costs+slowCompare,0.052006,100,runs-with-exp-len-1000,10,0,198
Powersort+costs+slowCompare,0.051994,100,runs-with-exp-len-1000,11,0,198
Powersort+costs+slowCompare,0.064243,100,runs-with-exp-len-1000,12,0,198
Powersort+costs+slowCompare,0.049533,100,runs-with-exp-len-1000,13,0,198
Powersort+costs+slowCompare,0.049126,100,runs-with-exp-len-1000,14,0,198
Powersort+costs+slowCompare,0.05033,100,runs-with-exp-len-1000,15,0,198
Powersort+costs+slowCompare,0.049632,100,runs-with-exp-len-1000,16,0,198
Powersort+costs+slowCompare,0.0483,100,runs-with-exp-len-1000,17,0,198
Powersort+costs+slowCompare,0.049227,100,runs-with-exp-len-1000,18,0,198
Powersort+costs+slowCompare,0.047676,100,runs-with-exp-len-1000,19,0,198
Powersort+costs+slowCompare,0.050111,100,runs-with-exp-len-1000,20,0,198
Powersort+costs+slowCompare,0.066741,100,runs-with-exp-len-1000,21,0,198
Powersort+costs+slowCompare,0.050412,100,runs-with-exp-len-1000,22,0,198
Powersort+costs+slowCompare,0.048556,100,runs-with-exp-len-1000,23,0,198
Powersort+costs+slowCompare,0.037621,100,runs-with-exp-len-1000,24,0,198
Powersort+costs+slowCompare,0.031168,100,runs-with-exp-len-1000,25,0,198
Powersort+costs+slowCompare,0.03142,100,runs-with-exp-len-1000,26,0,198
Powersort+costs+slowCompare,0.030874,100,runs-with-exp-len-1000,27,0,198
Powersort+costs+slowCompare,0.197723,100,runs-with-exp-len-1000,28,100,283
Powersort+costs+slowCompare,0.038563,100,runs-with-exp-len-1000,29,0,198
Powersort+costs+slowCompare,0.031657,100,runs-with-exp-len-1000,30,0,198
Powersort+costs+slowCompare,0.031389,100,runs-with-exp-len-1000,31,0,198
Powersort+costs+slowCompare,0.03119,100,runs-with-exp-len-1000,32,0,198
Powersort+costs+slowCompare,0.030966,100,runs-with-exp-len-1000,33,0,198
Powersort+costs+slowCompare,0.034074,100,runs-with-exp-len-1000,34,0,198
Powersort+costs+slowCompare,0.031646,100,runs-with-exp-len-1000,35,0,198
Powersort+costs+slowCompare,0.031755,100,runs-with-exp-len-1000,36,0,198
Powersort+costs+slowCompare,0.031767,100,runs-with-exp-len-1000,37,0,198
Powersort+costs+slowCompare,0.031837,100,runs-with-exp-len-1000,38,0,198
Powersort+costs+slowCompare,0.032505,100,runs-with-exp-len-1000,39,0,198
Powersort+costs+slowCompare,0.037937,100,runs-with-exp-len-1000,40,0,198
Powersort+costs+slowCompare,0.032694,100,runs-with-exp-len-1000,41,0,198
Powersort+costs+slowCompare,0.032691,100,runs-with-exp-len-1000,42,0,198
Powersort+costs+slowCompare,0.032172,100,runs-with-exp-len-1000,43,0,198
Powersort+costs+slowCompare,0.050654,100,runs-with-exp-len-1000,44,0,198
Powersort+costs+slowCompare,0.032645,100,runs-with-exp-len-1000,45,0,198
Powersort+costs+slowCompare,0.115191,100,runs-with-exp-len-1000,46,100,292
Powersort+costs+slowCompare,0.032108,100,runs-with-exp-len-1000,47,0,198
Powersort+costs+slowCompare,0.036358,100,runs-with-exp-len-1000,48,0,198
Powersort+costs+slowCompare,0.032665,100,runs-with-exp-len-1000,49,0,198
Powersort+costs+slowCompare,0.044705,100,runs-with-exp-len-1000,50,0,198
Powersort+costs+slowCompare,0.030682,100,runs-with-exp-len-1000,51,0,198
Powersort+costs+slowCompare,0.039242,100,runs-with-exp-len-1000,52,0,198
Powersort+costs+slowCompare,0.032013,100,runs-with-exp-len-1000,53,0,198
Powersort+costs+slowCompare,0.02975,100,runs-with-exp-len-1000,54,0,198
Powersort+costs+slowCompare,0.030192,100,runs-with-exp-len-1000,55,0,198
Powersort+costs+slowCompare,0.031067,100,runs-with-exp-len-1000,56,0,198
Powersort+costs+slowCompare,0.03128,100,runs-with-exp-len-1000,57,0,198
Powersort+costs+slowCompare,0.043673,100,runs-with-exp-len-1000,58,0,198
Powersort+costs+slowCompare,0.029134,100,runs-with-exp-len-1000,59,0,198
Powersort+costs+slowCompare,0.031478,100,runs-with-exp-len-1000,60,0,198
Powersort+costs+slowCompare,0.1105,100,runs-with-exp-len-1000,61,100,260
Powersort+costs+slowCompare,0.031187,100,runs-with-exp-len-1000,62,0,198
Powersort+costs+slowCompare,0.029616,100,runs-with-exp-len-1000,63,0,198
Powersort+costs+slowCompare,0.029618,100,runs-with-exp-len-1000,64,0,198
Powersort+costs+slowCompare,0.030737,100,runs-with-exp-len-1000,65,0,198
Powersort+costs+slowCompare,0.030635,100,runs-with-exp-len-1000,66,0,198
Powersort+costs+slowCompare,0.031267,100,runs-with-exp-len-1000,67,0,198
Powersort+costs+slowCompare,0.030785,100,runs-with-exp-len-1000,68,0,198
Powersort+costs+slowCompare,0.029589,100,runs-with-exp-len-1000,69,0,198
Powersort+costs+slowCompare,0.041613,100,runs-with-exp-len-1000,70,0,198
Powersort+costs+slowCompare,0.030676,100,runs-with-exp-len-1000,71,0,198
Powersort+costs+slowCompare,0.030089,100,runs-with-exp-len-1000,72,0,198
Powersort+costs+slowCompare,0.030318,100,runs-with-exp-len-1000,73,0,198
Powersort+costs+slowCompare,0.029181,100,runs-with-exp-len-1000,74,0,198
Powersort+costs+slowCompare,0.029921,100,runs-with-exp-len-1000,75,0,198
Powersort+costs+slowCompare,0.029137,100,runs-with-exp-len-1000,76,0,198
Powersort+costs+slowCompare,0.030328,100,runs-with-exp-len-1000,77,0,198
Powersort+costs+slowCompare,0.030315,100,runs-with-exp-len-1000,78,0,198
Powersort+costs+slowCompare,0.028778,100,runs-with-exp-len-1000,79,0,198
