algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Power+costs,0.52732,1000,random-permutations,23,5008,9691
Power+costs,0.519253,1000,random-permutations,24,5008,9697
Power+costs,0.511533,1000,random-permutations,25,5008,9686
Power+costs,0.30706,1000,random-permutations,26,5008,9682
Power+costs,0.280207,1000,random-permutations,27,5008,9699
Power+costs,0.372794,1000,random-permutations,28,5008,9691
Power+costs,0.455095,1000,random-permutations,29,5008,9673
Power+costs,0.471872,1000,random-permutations,30,5008,9659
Power+costs,0.381507,1000,random-permutations,31,5008,9712
Power+costs,0.291449,1000,random-permutations,32,5008,9695
Power+costs,0.284988,1000,random-permutations,33,5008,9682
Power+costs,0.342471,1000,random-permutations,34,5008,9700
Power+costs,0.282635,1000,random-permutations,35,5008,9708
Power+costs,0.292223,1000,random-permutations,36,5008,9694
Power+costs,0.521158,1000,random-permutations,37,5008,9674
Power+costs,0.313939,1000,random-permutations,38,5008,9678
Power+costs,0.445656,1000,random-permutations,39,5008,9699
Power+costs,0.524514,1000,random-permutations,40,5008,9676
Power+costs,0.546715,1000,random-permutations,41,5008,9700
Power+costs,0.583227,1000,random-permutations,42,5008,9693
Power+costs,0.621193,1000,random-permutations,43,5008,9677
Power+costs,0.576661,1000,random-permutations,44,5008,9701
Power+costs,0.34347,1000,random-permutations,45,5008,9698
Power+costs,0.331025,1000,random-permutations,46,5008,9695
Power+costs,0.377036,1000,random-permutations,47,5008,9676
Power+costs,0.420034,1000,random-permutations,48,5008,9681
Power+costs,0.489378,1000,random-permutations,49,5008,9692
Power+costs,0.319843,1000,random-permutations,50,5008,9684
Power+costs,0.305467,1000,random-permutations,51,5008,9693
Power+costs,0.324855,1000,random-permutations,52,5008,9680
Power+costs,0.387258,1000,random-permutations,53,5008,9664
Power+costs,0.366938,1000,random-permutations,54,5008,9693
Power+costs,0.453446,1000,random-permutations,55,5008,9679
Power+costs,0.382981,1000,random-permutations,56,5008,9679
Power+costs,0.364375,1000,random-permutations,57,5008,9700
Power+costs,0.3321,1000,random-permutations,58,5008,9680
Power+costs,0.377349,1000,random-permutations,59,5008,9674
Power+costs,0.36226,1000,random-permutations,60,5008,9711
Power+costs,0.314896,1000,random-permutations,61,5008,9706
Power+costs,0.34014,1000,random-permutations,62,5008,9707
Power+costs,0.329477,1000,random-permutations,63,5008,9694
Power+costs,0.299748,1000,random-permutations,64,5008,9677
Power+costs,0.47884,1000,random-permutations,65,5008,9690
Power+costs,0.308615,1000,random-permutations,66,5008,9686
Power+costs,0.549466,1000,random-permutations,67,5008,9663
Power+costs,0.440967,1000,random-permutations,68,5008,9678
Power+costs,0.581924,1000,random-permutations,69,5008,9681
Power+costs,0.455571,1000,random-permutations,70,5008,9695
Power+costs,0.306302,1000,random-permutations,71,5008,9695
Power+costs,0.344899,1000,random-permutations,72,5008,9686
Power+costs,0.433101,1000,random-permutations,73,5008,9703
Power+costs,0.529873,1000,random-permutations,74,5008,9678
Power+costs,0.483754,1000,random-permutations,75,5008,9674
Power+costs,0.559106,1000,random-permutations,76,5008,9679
Power+costs,0.430716,1000,random-permutations,77,5008,9688
Power+costs,0.322776,1000,random-permutations,78,5008,9680
Power+costs,0.343753,1000,random-permutations,79,5008,9662
Power+costs,0.365772,1000,random-permutations,80,5008,9678
Power+costs,0.308406,1000,random-permutations,81,5008,9684
Power+costs,0.330762,1000,random-permutations,82,5008,9695
Power+costs,0.374629,1000,random-permutations,83,5008,9684
Power+costs,0.383767,1000,random-permutations,84,5008,9681
Power+costs,0.362033,1000,random-permutations,85,5008,9699
Power+costs,0.335981,1000,random-permutations,86,5008,9709
Power+costs,0.287417,1000,random-permutations,87,5008,9678
Power+costs,0.435189,1000,random-permutations,88,5008,9694
Power+costs,0.54174,1000,random-permutations,89,5008,9669
Power+costs,0.523792,1000,random-permutations,90,5008,9674
Power+costs,0.542596,1000,random-permutations,91,5008,9701
Power+costs,0.560848,1000,random-permutations,92,5008,9695
Power+costs,0.672625,1000,random-permutations,93,5008,9700
Power+costs,0.540247,1000,random-permutations,94,5008,9687
Power+costs,0.317096,1000,random-permutations,95,5008,9704
Power+costs,0.312248,1000,random-permutations,96,5008,9702
Power+costs,0.342474,1000,random-permutations,97,5008,9695
Power+costs,0.394468,1000,random-permutations,98,5008,9711
Power+costs,0.368635,1000,random-permutations,99,5008,9685
Finished input type: random-permutations Average ms: 0.45367178 Fastest time (ms): 0.280207 Slowest time (ms): 0.817122
Power+costs,3.158352,10000,random-permutations,1,92040,130649
Power+costs,2.831015,10000,random-permutations,2,92040,130614
Power+costs,2.985544,10000,random-permutations,3,92040,130587
Power+costs,2.055396,10000,random-permutations,4,92040,130632
Power+costs,2.198805,10000,random-permutations,5,92040,130510
Power+costs,2.329557,10000,random-permutations,6,92040,130486
Power+costs,2.041819,10000,random-permutations,7,92040,130698
Power+costs,2.10316,10000,random-permutations,8,92040,130554
Power+costs,2.090015,10000,random-permutations,9,92040,130616
Power+costs,2.097424,10000,random-permutations,10,92040,130600
Power+costs,2.092357,10000,random-permutations,11,92040,130566
Power+costs,2.14063,10000,random-permutations,12,92040,130603
Power+costs,1.848747,10000,random-permutations,13,92040,130680
Power+costs,1.81036,10000,random-permutations,14,92040,130657
Power+costs,1.812916,10000,random-permutations,15,92040,130639
Power+costs,1.812424,10000,random-permutations,16,92040,130596
Power+costs,1.889042,10000,random-permutations,17,92040,130645
Power+costs,1.882614,10000,random-permutations,18,92040,130605
Power+costs,1.778452,10000,random-permutations,19,92040,130460
Power+costs,1.800568,10000,random-permutations,20,92040,130624
Power+costs,2.039183,10000,random-permutations,21,92040,130653
Power+costs,1.761107,10000,random-permutations,22,92040,130517
Power+costs,1.847201,10000,random-permutations,23,92040,130603
Power+costs,1.964435,10000,random-permutations,24,92040,130590
Power+costs,1.764445,10000,random-permutations,25,92040,130512
Power+costs,1.694974,10000,random-permutations,26,92040,130587
Power+costs,1.711526,10000,random-permutations,27,92040,130674
Power+costs,1.854129,10000,random-permutations,28,92040,130625
Power+costs,1.775364,10000,random-permutations,29,92040,130675
Power+costs,1.878716,10000,random-permutations,30,92040,130678
Power+costs,1.831491,10000,random-permutations,31,92040,130691
Power+costs,2.002548,10000,random-permutations,32,92040,130654
Power+costs,2.039345,10000,random-permutations,33,92040,130527
Power+costs,2.035894,10000,random-permutations,34,92040,130574
Power+costs,2.009164,10000,random-permutations,35,92040,130613
Power+costs,1.958599,10000,random-permutations,36,92040,130505
Power+costs,1.770691,10000,random-permutations,37,92040,130633
Power+costs,2.200092,10000,random-permutations,38,92040,130592
Power+costs,2.088344,10000,random-permutations,39,92040,130618
Power+costs,1.860033,10000,random-permutations,40,92040,130529
Power+costs,2.364407,10000,random-permutations,41,92040,130510
Power+costs,1.750266,10000,random-permutations,42,92040,130519
Power+costs,1.733582,10000,random-permutations,43,92040,130516
Power+costs,1.833135,10000,random-permutations,44,92040,130596
Power+costs,1.91911,10000,random-permutations,45,92040,130675
Power+costs,1.716795,10000,random-permutations,46,92040,130475
