algorithm,ms,n,input,input-num
Powersort+MinRun=10,297.584144,1000000,runs-with-exp-len-20,8
Powersort+MinRun=10,275.793646,1000000,runs-with-exp-len-20,9
Powersort+MinRun=10,306.732833,1000000,runs-with-exp-len-20,10
Powersort+MinRun=10,268.336841,1000000,runs-with-exp-len-20,11
Powersort+MinRun=10,266.295282,1000000,runs-with-exp-len-20,12
Powersort+MinRun=10,295.644415,1000000,runs-with-exp-len-20,13
Powersort+MinRun=10,258.345641,1000000,runs-with-exp-len-20,14
Powersort+MinRun=10,284.314794,1000000,runs-with-exp-len-20,15
Powersort+MinRun=10,323.750782,1000000,runs-with-exp-len-20,16
Powersort+MinRun=10,322.113567,1000000,runs-with-exp-len-20,17
Powersort+MinRun=10,305.965267,1000000,runs-with-exp-len-20,18
Powersort+MinRun=10,298.425255,1000000,runs-with-exp-len-20,19
Powersort+MinRun=10,289.816727,1000000,runs-with-exp-len-20,20
Powersort+MinRun=10,291.681739,1000000,runs-with-exp-len-20,21
Powersort+MinRun=10,296.742064,1000000,runs-with-exp-len-20,22
Powersort+MinRun=10,269.243775,1000000,runs-with-exp-len-20,23
Powersort+MinRun=10,281.054635,1000000,runs-with-exp-len-20,24
Powersort+MinRun=10,291.238583,1000000,runs-with-exp-len-20,25
Powersort+MinRun=10,282.022743,1000000,runs-with-exp-len-20,26
Powersort+MinRun=10,267.556537,1000000,runs-with-exp-len-20,27
Powersort+MinRun=10,307.350936,1000000,runs-with-exp-len-20,28
Powersort+MinRun=10,261.598577,1000000,runs-with-exp-len-20,29
Powersort+MinRun=10,298.230361,1000000,runs-with-exp-len-20,30
Powersort+MinRun=10,287.067989,1000000,runs-with-exp-len-20,31
Powersort+MinRun=10,322.388725,1000000,runs-with-exp-len-20,32
Powersort+MinRun=10,311.139719,1000000,runs-with-exp-len-20,33
Powersort+MinRun=10,285.304239,1000000,runs-with-exp-len-20,34
Powersort+MinRun=10,265.870452,1000000,runs-with-exp-len-20,35
Powersort+MinRun=10,303.21066,1000000,runs-with-exp-len-20,36
Powersort+MinRun=10,284.215434,1000000,runs-with-exp-len-20,37
Powersort+MinRun=10,290.788543,1000000,runs-with-exp-len-20,38
Powersort+MinRun=10,269.63052,1000000,runs-with-exp-len-20,39
Powersort+MinRun=10,295.629002,1000000,runs-with-exp-len-20,40
Powersort+MinRun=10,285.394984,1000000,runs-with-exp-len-20,41
Powersort+MinRun=10,280.510536,1000000,runs-with-exp-len-20,42
Powersort+MinRun=10,297.585532,1000000,runs-with-exp-len-20,43
Powersort+MinRun=10,268.750208,1000000,runs-with-exp-len-20,44
Powersort+MinRun=10,314.355492,1000000,runs-with-exp-len-20,45
Powersort+MinRun=10,277.596921,1000000,runs-with-exp-len-20,46
Powersort+MinRun=10,273.667375,1000000,runs-with-exp-len-20,47
Powersort+MinRun=10,312.972061,1000000,runs-with-exp-len-20,48
Powersort+MinRun=10,284.092822,1000000,runs-with-exp-len-20,49
Powersort+MinRun=10,288.414499,1000000,runs-with-exp-len-20,50
Powersort+MinRun=10,300.486522,1000000,runs-with-exp-len-20,51
Powersort+MinRun=10,282.931176,1000000,runs-with-exp-len-20,52
Powersort+MinRun=10,280.558383,1000000,runs-with-exp-len-20,53
Powersort+MinRun=10,296.399293,1000000,runs-with-exp-len-20,54
Powersort+MinRun=10,280.400397,1000000,runs-with-exp-len-20,55
Powersort+MinRun=10,273.886117,1000000,runs-with-exp-len-20,56
Powersort+MinRun=10,319.676135,1000000,runs-with-exp-len-20,57
Powersort+MinRun=10,283.700513,1000000,runs-with-exp-len-20,58
Powersort+MinRun=10,309.54946,1000000,runs-with-exp-len-20,59
Powersort+MinRun=10,301.714727,1000000,runs-with-exp-len-20,60
Powersort+MinRun=10,288.64228,1000000,runs-with-exp-len-20,61
Powersort+MinRun=10,296.060251,1000000,runs-with-exp-len-20,62
Powersort+MinRun=10,284.563345,1000000,runs-with-exp-len-20,63
Powersort+MinRun=10,302.392148,1000000,runs-with-exp-len-20,64
Powersort+MinRun=10,265.5485,1000000,runs-with-exp-len-20,65
Powersort+MinRun=10,280.048995,1000000,runs-with-exp-len-20,66
Powersort+MinRun=10,281.250482,1000000,runs-with-exp-len-20,67
Powersort+MinRun=10,273.349451,1000000,runs-with-exp-len-20,68
Powersort+MinRun=10,298.950072,1000000,runs-with-exp-len-20,69
Powersort+MinRun=10,281.095098,1000000,runs-with-exp-len-20,70
Powersort+MinRun=10,260.962341,1000000,runs-with-exp-len-20,71
Powersort+MinRun=10,272.553232,1000000,runs-with-exp-len-20,72
Powersort+MinRun=10,259.66996,1000000,runs-with-exp-len-20,73
Powersort+MinRun=10,268.484969,1000000,runs-with-exp-len-20,74
Powersort+MinRun=10,294.941031,1000000,runs-with-exp-len-20,75
Powersort+MinRun=10,277.539239,1000000,runs-with-exp-len-20,76
Powersort+MinRun=10,258.001004,1000000,runs-with-exp-len-20,77
Powersort+MinRun=10,278.858379,1000000,runs-with-exp-len-20,78
Powersort+MinRun=10,293.573416,1000000,runs-with-exp-len-20,79
Powersort+MinRun=10,346.765315,1000000,runs-with-exp-len-20,80
Powersort+MinRun=10,336.87989,1000000,runs-with-exp-len-20,81
Powersort+MinRun=10,333.413102,1000000,runs-with-exp-len-20,82
Powersort+MinRun=10,393.888009,1000000,runs-with-exp-len-20,83
Powersort+MinRun=10,891.579444,1000000,runs-with-exp-len-20,84
Powersort+MinRun=10,371.249394,1000000,runs-with-exp-len-20,85
Powersort+MinRun=10,348.427703,1000000,runs-with-exp-len-20,86
Powersort+MinRun=10,356.441408,1000000,runs-with-exp-len-20,87
Powersort+MinRun=10,387.760672,1000000,runs-with-exp-len-20,88
Powersort+MinRun=10,331.145386,1000000,runs-with-exp-len-20,89
Powersort+MinRun=10,320.811631,1000000,runs-with-exp-len-20,90
Powersort+MinRun=10,320.055642,1000000,runs-with-exp-len-20,91
Powersort+MinRun=10,323.72345,1000000,runs-with-exp-len-20,92
Powersort+MinRun=10,328.822358,1000000,runs-with-exp-len-20,93
Powersort+MinRun=10,326.266736,1000000,runs-with-exp-len-20,94
Powersort+MinRun=10,305.450462,1000000,runs-with-exp-len-20,95
Powersort+MinRun=10,317.476157,1000000,runs-with-exp-len-20,96
Powersort+MinRun=10,323.852756,1000000,runs-with-exp-len-20,97
Powersort+MinRun=10,306.563953,1000000,runs-with-exp-len-20,98
Powersort+MinRun=10,309.033593,1000000,runs-with-exp-len-20,99
Finished input type: runs-with-exp-len-20 Average ms: 303.7081119 Fastest time (ms): 258.001004 Slowest time (ms): 891.579444
#finished: -2023-04-10_16-12-43
