algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Timsort+xint,0.066232,100,runs-with-exp-len-1000,94,100,297
Timsort+xint,0.067202,100,runs-with-exp-len-1000,95,100,296
Timsort+xint,0.031849,100,runs-with-exp-len-1000,96,0,198
Timsort+xint,0.031978,100,runs-with-exp-len-1000,97,0,198
Timsort+xint,0.031718,100,runs-with-exp-len-1000,98,0,198
Timsort+xint,0.031707,100,runs-with-exp-len-1000,99,0,198
Finished input type: runs-with-exp-len-1000 Average ms: 0.03690883 Fastest time (ms): 0.03066 Slowest time (ms): 0.109212
Timsort+xint,0.27996,1000,runs-with-exp-len-1000,1,0,1998
Timsort+xint,0.492314,1000,runs-with-exp-len-1000,2,1000,2546
Timsort+xint,0.645372,1000,runs-with-exp-len-1000,3,1000,2999
Timsort+xint,0.302118,1000,runs-with-exp-len-1000,4,0,1998
Timsort+xint,0.303673,1000,runs-with-exp-len-1000,5,0,1998
Timsort+xint,0.60841,1000,runs-with-exp-len-1000,6,1000,2996
Timsort+xint,0.302831,1000,runs-with-exp-len-1000,7,0,1998
Timsort+xint,0.301436,1000,runs-with-exp-len-1000,8,0,1998
Timsort+xint,0.862358,1000,runs-with-exp-len-1000,9,1896,3840
Timsort+xint,0.42546,1000,runs-with-exp-len-1000,10,1000,2138
Timsort+xint,0.603877,1000,runs-with-exp-len-1000,11,1000,2999
Timsort+xint,0.600701,1000,runs-with-exp-len-1000,12,1000,2957
Timsort+xint,0.949844,1000,runs-with-exp-len-1000,13,1000,2993
Timsort+xint,1.006741,1000,runs-with-exp-len-1000,14,1850,3780
Timsort+xint,0.313568,1000,runs-with-exp-len-1000,15,0,1998
Timsort+xint,0.312259,1000,runs-with-exp-len-1000,16,0,1998
Timsort+xint,0.622608,1000,runs-with-exp-len-1000,17,1000,2994
Timsort+xint,0.418347,1000,runs-with-exp-len-1000,18,0,1998
Timsort+xint,0.304735,1000,runs-with-exp-len-1000,19,0,1998
Timsort+xint,0.303315,1000,runs-with-exp-len-1000,20,0,1998
Timsort+xint,0.302711,1000,runs-with-exp-len-1000,21,0,1998
Timsort+xint,0.610827,1000,runs-with-exp-len-1000,22,1000,3000
Timsort+xint,0.77947,1000,runs-with-exp-len-1000,23,1000,2996
Timsort+xint,0.37437,1000,runs-with-exp-len-1000,24,1000,2200
Timsort+xint,0.597349,1000,runs-with-exp-len-1000,25,1000,2998
Timsort+xint,0.302132,1000,runs-with-exp-len-1000,26,0,1998
Timsort+xint,0.301387,1000,runs-with-exp-len-1000,27,0,1998
Timsort+xint,0.605466,1000,runs-with-exp-len-1000,28,1000,2988
Timsort+xint,0.302652,1000,runs-with-exp-len-1000,29,0,1998
Timsort+xint,0.643406,1000,runs-with-exp-len-1000,30,1158,3122
Timsort+xint,0.673968,1000,runs-with-exp-len-1000,31,1214,3205
Timsort+xint,0.304482,1000,runs-with-exp-len-1000,32,0,1998
Timsort+xint,0.612911,1000,runs-with-exp-len-1000,33,1000,2999
Timsort+xint,0.304607,1000,runs-with-exp-len-1000,34,0,1998
Timsort+xint,0.608985,1000,runs-with-exp-len-1000,35,1000,2995
Timsort+xint,0.888863,1000,runs-with-exp-len-1000,36,2124,4123
Timsort+xint,0.840257,1000,runs-with-exp-len-1000,37,1975,3952
Timsort+xint,0.285541,1000,runs-with-exp-len-1000,38,0,1998
Timsort+xint,0.285913,1000,runs-with-exp-len-1000,39,0,1998
Timsort+xint,0.58043,1000,runs-with-exp-len-1000,40,1000,2998
Timsort+xint,0.287774,1000,runs-with-exp-len-1000,41,0,1998
Timsort+xint,0.562399,1000,runs-with-exp-len-1000,42,1000,2930
Timsort+xint,0.435956,1000,runs-with-exp-len-1000,43,1000,2305
Timsort+xint,0.427458,1000,runs-with-exp-len-1000,44,0,1998
Timsort+xint,0.64247,1000,runs-with-exp-len-1000,45,1000,2995
Timsort+xint,0.314324,1000,runs-with-exp-len-1000,46,0,1998
Timsort+xint,0.629531,1000,runs-with-exp-len-1000,47,1000,2988
Timsort+xint,0.311828,1000,runs-with-exp-len-1000,48,0,1998
Timsort+xint,0.590207,1000,runs-with-exp-len-1000,49,1000,2899
Timsort+xint,0.94778,1000,runs-with-exp-len-1000,50,1655,3654
Timsort+xint,0.300542,1000,runs-with-exp-len-1000,51,0,1998
Timsort+xint,0.612163,1000,runs-with-exp-len-1000,52,1000,2999
Timsort+xint,0.362806,1000,runs-with-exp-len-1000,53,1000,2169
Timsort+xint,0.682539,1000,runs-with-exp-len-1000,54,1333,3257
Timsort+xint,0.918943,1000,runs-with-exp-len-1000,55,2054,4047
Timsort+xint,0.376596,1000,runs-with-exp-len-1000,56,1000,2273
Timsort+xint,0.570623,1000,runs-with-exp-len-1000,57,1000,2996
Timsort+xint,0.874726,1000,runs-with-exp-len-1000,58,1533,3513
Timsort+xint,0.555037,1000,runs-with-exp-len-1000,59,1000,2910
Timsort+xint,0.722545,1000,runs-with-exp-len-1000,60,1394,3068
Timsort+xint,0.578791,1000,runs-with-exp-len-1000,61,1000,2996
Timsort+xint,0.286802,1000,runs-with-exp-len-1000,62,0,1998
Timsort+xint,0.329487,1000,runs-with-exp-len-1000,63,0,1998
Timsort+xint,0.842551,1000,runs-with-exp-len-1000,64,1901,3741
Timsort+xint,0.605886,1000,runs-with-exp-len-1000,65,1000,2976
Timsort+xint,0.488599,1000,runs-with-exp-len-1000,66,1000,2258
Timsort+xint,0.30268,1000,runs-with-exp-len-1000,67,0,1998
Timsort+xint,0.303862,1000,runs-with-exp-len-1000,68,0,1998
Timsort+xint,0.301146,1000,runs-with-exp-len-1000,69,0,1998
Timsort+xint,0.59931,1000,runs-with-exp-len-1000,70,1000,2994
Timsort+xint,0.302846,1000,runs-with-exp-len-1000,71,0,1998
Timsort+xint,0.598193,1000,runs-with-exp-len-1000,72,1000,2997
Timsort+xint,0.595823,1000,runs-with-exp-len-1000,73,1000,2998
Timsort+xint,0.377647,1000,runs-with-exp-len-1000,74,0,1998
Timsort+xint,0.839589,1000,runs-with-exp-len-1000,75,1816,3247
Timsort+xint,0.796955,1000,runs-with-exp-len-1000,76,1510,3465
Timsort+xint,0.37032,1000,runs-with-exp-len-1000,77,0,1998
Timsort+xint,0.742574,1000,runs-with-exp-len-1000,78,1000,2999
Timsort+xint,0.304545,1000,runs-with-exp-len-1000,79,0,1998
Timsort+xint,0.306564,1000,runs-with-exp-len-1000,80,0,1998
Timsort+xint,1.076435,1000,runs-with-exp-len-1000,81,2253,4245
Timsort+xint,0.302638,1000,runs-with-exp-len-1000,82,0,1998
