algorithm,ms,n,input,input-num
Powersort,388.851034,1000000,random-permutations,52
Powersort,399.218564,1000000,random-permutations,53
Powersort,379.213047,1000000,random-permutations,54
Powersort,369.870337,1000000,random-permutations,55
Powersort,409.439781,1000000,random-permutations,56
Powersort,383.647543,1000000,random-permutations,57
Powersort,404.349307,1000000,random-permutations,58
Powersort,385.464883,1000000,random-permutations,59
Powersort,409.503546,1000000,random-permutations,60
Powersort,400.02267,1000000,random-permutations,61
Powersort,415.109827,1000000,random-permutations,62
Powersort,402.851863,1000000,random-permutations,63
Powersort,452.169049,1000000,random-permutations,64
Powersort,378.972484,1000000,random-permutations,65
Powersort,473.69212,1000000,random-permutations,66
Powersort,386.2402,1000000,random-permutations,67
Powersort,390.363272,1000000,random-permutations,68
Powersort,405.978485,1000000,random-permutations,69
Powersort,396.564683,1000000,random-permutations,70
Powersort,370.438335,1000000,random-permutations,71
Powersort,395.901379,1000000,random-permutations,72
Powersort,384.373381,1000000,random-permutations,73
Powersort,402.302677,1000000,random-permutations,74
Powersort,393.6882,1000000,random-permutations,75
Powersort,443.520637,1000000,random-permutations,76
Powersort,381.928825,1000000,random-permutations,77
Powersort,414.51283,1000000,random-permutations,78
Powersort,398.99041,1000000,random-permutations,79
Powersort,379.144678,1000000,random-permutations,80
Powersort,489.005234,1000000,random-permutations,81
Powersort,396.250494,1000000,random-permutations,82
Powersort,467.953191,1000000,random-permutations,83
Powersort,412.068327,1000000,random-permutations,84
Powersort,401.522411,1000000,random-permutations,85
Powersort,452.861511,1000000,random-permutations,86
Powersort,388.110092,1000000,random-permutations,87
Powersort,377.620517,1000000,random-permutations,88
Powersort,362.221257,1000000,random-permutations,89
Powersort,370.695184,1000000,random-permutations,90
Powersort,365.642217,1000000,random-permutations,91
Powersort,370.853321,1000000,random-permutations,92
Powersort,372.837846,1000000,random-permutations,93
Powersort,396.962667,1000000,random-permutations,94
Powersort,403.003175,1000000,random-permutations,95
Powersort,394.047708,1000000,random-permutations,96
Powersort,388.900617,1000000,random-permutations,97
Powersort,388.471039,1000000,random-permutations,98
Powersort,397.280135,1000000,random-permutations,99
Finished input type: random-permutations Average ms: 393.07946689999994 Fastest time (ms): 345.034502 Slowest time (ms): 489.005234
Powersort,165.455975,1000000,runs-with-exp-len-1000,1
Powersort,161.115653,1000000,runs-with-exp-len-1000,2
Powersort,157.533576,1000000,runs-with-exp-len-1000,3
Powersort,154.335752,1000000,runs-with-exp-len-1000,4
Powersort,156.50681,1000000,runs-with-exp-len-1000,5
Powersort,175.81956,1000000,runs-with-exp-len-1000,6
Powersort,159.65226,1000000,runs-with-exp-len-1000,7
Powersort,152.809414,1000000,runs-with-exp-len-1000,8
Powersort,162.020162,1000000,runs-with-exp-len-1000,9
Powersort,158.296267,1000000,runs-with-exp-len-1000,10
Powersort,158.473254,1000000,runs-with-exp-len-1000,11
Powersort,154.600813,1000000,runs-with-exp-len-1000,12
Powersort,150.529341,1000000,runs-with-exp-len-1000,13
Powersort,160.342635,1000000,runs-with-exp-len-1000,14
Powersort,160.003014,1000000,runs-with-exp-len-1000,15
Powersort,154.273812,1000000,runs-with-exp-len-1000,16
Powersort,158.49667,1000000,runs-with-exp-len-1000,17
Powersort,151.923653,1000000,runs-with-exp-len-1000,18
Powersort,171.467049,1000000,runs-with-exp-len-1000,19
Powersort,164.593761,1000000,runs-with-exp-len-1000,20
Powersort,192.248111,1000000,runs-with-exp-len-1000,21
Powersort,161.375148,1000000,runs-with-exp-len-1000,22
Powersort,170.620106,1000000,runs-with-exp-len-1000,23
Powersort,168.253681,1000000,runs-with-exp-len-1000,24
Powersort,170.300236,1000000,runs-with-exp-len-1000,25
Powersort,167.767017,1000000,runs-with-exp-len-1000,26
Powersort,171.546882,1000000,runs-with-exp-len-1000,27
Powersort,173.518381,1000000,runs-with-exp-len-1000,28
Powersort,283.562629,1000000,runs-with-exp-len-1000,29
Powersort,163.266632,1000000,runs-with-exp-len-1000,30
Powersort,159.36894,1000000,runs-with-exp-len-1000,31
Powersort,161.193494,1000000,runs-with-exp-len-1000,32
Powersort,179.551283,1000000,runs-with-exp-len-1000,33
Powersort,175.257745,1000000,runs-with-exp-len-1000,34
Powersort,174.20039,1000000,runs-with-exp-len-1000,35
Powersort,176.856086,1000000,runs-with-exp-len-1000,36
Powersort,167.928677,1000000,runs-with-exp-len-1000,37
Powersort,190.983308,1000000,runs-with-exp-len-1000,38
Powersort,169.32947,1000000,runs-with-exp-len-1000,39
Powersort,188.316922,1000000,runs-with-exp-len-1000,40
Powersort,177.53056,1000000,runs-with-exp-len-1000,41
Powersort,318.175011,1000000,runs-with-exp-len-1000,42
Powersort,166.658367,1000000,runs-with-exp-len-1000,43
Powersort,180.404968,1000000,runs-with-exp-len-1000,44
Powersort,175.683458,1000000,runs-with-exp-len-1000,45
Powersort,174.728341,1000000,runs-with-exp-len-1000,46
Powersort,161.525753,1000000,runs-with-exp-len-1000,47
Powersort,158.98961,1000000,runs-with-exp-len-1000,48
Powersort,174.708387,1000000,runs-with-exp-len-1000,49
Powersort,211.263341,1000000,runs-with-exp-len-1000,50
Powersort,166.023676,1000000,runs-with-exp-len-1000,51
Powersort,167.009522,1000000,runs-with-exp-len-1000,52
Powersort,268.783635,1000000,runs-with-exp-len-1000,53
Powersort,165.012328,1000000,runs-with-exp-len-1000,54
Powersort,170.843024,1000000,runs-with-exp-len-1000,55
Powersort,164.175632,1000000,runs-with-exp-len-1000,56
Powersort,160.547739,1000000,runs-with-exp-len-1000,57
Powersort,162.628785,1000000,runs-with-exp-len-1000,58
Powersort,161.219234,1000000,runs-with-exp-len-1000,59
Powersort,154.587686,1000000,runs-with-exp-len-1000,60
Powersort,159.918597,1000000,runs-with-exp-len-1000,61
Powersort,152.950412,1000000,runs-with-exp-len-1000,62
Powersort,170.050088,1000000,runs-with-exp-len-1000,63
Powersort,154.281797,1000000,runs-with-exp-len-1000,64
Powersort,157.805623,1000000,runs-with-exp-len-1000,65
Powersort,159.570689,1000000,runs-with-exp-len-1000,66
Powersort,149.303048,1000000,runs-with-exp-len-1000,67
Powersort,155.88239,1000000,runs-with-exp-len-1000,68
Powersort,180.635436,1000000,runs-with-exp-len-1000,69
Powersort,164.13677,1000000,runs-with-exp-len-1000,70
Powersort,153.620491,1000000,runs-with-exp-len-1000,71
Powersort,148.490544,1000000,runs-with-exp-len-1000,72
Powersort,158.520054,1000000,runs-with-exp-len-1000,73
Powersort,147.018444,1000000,runs-with-exp-len-1000,74
Powersort,157.580329,1000000,runs-with-exp-len-1000,75
Powersort,155.054288,1000000,runs-with-exp-len-1000,76
Powersort,158.059046,1000000,runs-with-exp-len-1000,77
Powersort,151.564035,1000000,runs-with-exp-len-1000,78
Powersort,153.071992,1000000,runs-with-exp-len-1000,79
Powersort,159.879031,1000000,runs-with-exp-len-1000,80
Powersort,164.873892,1000000,runs-with-exp-len-1000,81
Powersort,154.361096,1000000,runs-with-exp-len-1000,82
Powersort,149.932064,1000000,runs-with-exp-len-1000,83
Powersort,150.785818,1000000,runs-with-exp-len-1000,84
Powersort,188.338652,1000000,runs-with-exp-len-1000,85
Powersort,150.048116,1000000,runs-with-exp-len-1000,86
Powersort,157.359987,1000000,runs-with-exp-len-1000,87
Powersort,154.95543,1000000,runs-with-exp-len-1000,88
Powersort,156.1615,1000000,runs-with-exp-len-1000,89
Powersort,153.598623,1000000,runs-with-exp-len-1000,90
Powersort,150.045751,1000000,runs-with-exp-len-1000,91
Powersort,164.303226,1000000,runs-with-exp-len-1000,92
Powersort,186.701964,1000000,runs-with-exp-len-1000,93
Powersort,154.584509,1000000,runs-with-exp-len-1000,94
Powersort,152.798483,1000000,runs-with-exp-len-1000,95
Powersort,164.408017,1000000,runs-with-exp-len-1000,96
Powersort,150.30099,1000000,runs-with-exp-len-1000,97
Powersort,158.599531,1000000,runs-with-exp-len-1000,98
Powersort,157.576974,1000000,runs-with-exp-len-1000,99
Finished input type: runs-with-exp-len-1000 Average ms: 167.58947981 Fastest time (ms): 147.018444 Slowest time (ms): 318.175011
#finished: -2023-04-11_12-13-23
