algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Timsort,542.428203,1000000,random-permutations,1,0,18641019
Timsort,510.782559,1000000,random-permutations,2,0,18640905
Timsort,455.037688,1000000,random-permutations,3,0,18639858
Timsort,527.594482,1000000,random-permutations,4,0,18641305
Timsort,535.5471,1000000,random-permutations,5,0,18640977
Timsort,526.226421,1000000,random-permutations,6,0,18640828
Timsort,511.199683,1000000,random-permutations,7,0,18641292
Timsort,523.870709,1000000,random-permutations,8,0,18640256
Timsort,512.925121,1000000,random-permutations,9,0,18641131
Timsort,507.775856,1000000,random-permutations,10,0,18641045
Timsort,495.967755,1000000,random-permutations,11,0,18641054
Timsort,580.640405,1000000,random-permutations,12,0,18641001
Timsort,571.847137,1000000,random-permutations,13,0,18640503
Timsort,413.589914,1000000,random-permutations,14,0,18640577
Timsort,561.794643,1000000,random-permutations,15,0,18641148
Timsort,491.420052,1000000,random-permutations,16,0,18640385
Timsort,582.220813,1000000,random-permutations,17,0,18640193
Timsort,496.376069,1000000,random-permutations,18,0,18641112
Timsort,594.913654,1000000,random-permutations,19,0,18640681
Timsort,488.318414,1000000,random-permutations,20,0,18640483
Timsort,423.419131,1000000,random-permutations,21,0,18640592
Timsort,546.026651,1000000,random-permutations,22,0,18640297
Timsort,537.436903,1000000,random-permutations,23,0,18641278
Timsort,537.095235,1000000,random-permutations,24,0,18640884
Timsort,446.162952,1000000,random-permutations,25,0,18641045
Timsort,513.986504,1000000,random-permutations,26,0,18640134
Timsort,580.98023,1000000,random-permutations,27,0,18640580
Timsort,553.022347,1000000,random-permutations,28,0,18640688
Timsort,530.797115,1000000,random-permutations,29,0,18640426
Timsort,472.534658,1000000,random-permutations,30,0,18640637
Timsort,464.664217,1000000,random-permutations,31,0,18640207
Timsort,512.768992,1000000,random-permutations,32,0,18640645
Timsort,498.91612,1000000,random-permutations,33,0,18640309
Timsort,453.369509,1000000,random-permutations,34,0,18640371
Timsort,476.819823,1000000,random-permutations,35,0,18641188
Timsort,618.860033,1000000,random-permutations,36,0,18640733
Timsort,581.758241,1000000,random-permutations,37,0,18640187
Timsort,518.845106,1000000,random-permutations,38,0,18641770
Timsort,545.130555,1000000,random-permutations,39,0,18640146
Timsort,438.452889,1000000,random-permutations,40,0,18640063
Timsort,525.890985,1000000,random-permutations,41,0,18640530
Timsort,600.51702,1000000,random-permutations,42,0,18640846
Timsort,543.520545,1000000,random-permutations,43,0,18640756
Timsort,556.028645,1000000,random-permutations,44,0,18640651
Timsort,499.193887,1000000,random-permutations,45,0,18640896
Timsort,489.033903,1000000,random-permutations,46,0,18640122
Timsort,557.571682,1000000,random-permutations,47,0,18640678
Timsort,473.233179,1000000,random-permutations,48,0,18641400
Timsort,510.35882,1000000,random-permutations,49,0,18640886
Timsort,554.387562,1000000,random-permutations,50,0,18640536
Timsort,453.371878,1000000,random-permutations,51,0,18640785
Timsort,463.861649,1000000,random-permutations,52,0,18640719
Timsort,584.495805,1000000,random-permutations,53,0,18640060
Timsort,463.131598,1000000,random-permutations,54,0,18639949
Timsort,468.645781,1000000,random-permutations,55,0,18640189
Timsort,536.245123,1000000,random-permutations,56,0,18640486
Timsort,457.676606,1000000,random-permutations,57,0,18640787
Timsort,422.554295,1000000,random-permutations,58,0,18640123
Timsort,514.344328,1000000,random-permutations,59,0,18640160
Timsort,533.44534,1000000,random-permutations,60,0,18640731
Timsort,457.829085,1000000,random-permutations,61,0,18641678
Timsort,521.979293,1000000,random-permutations,62,0,18639685
Timsort,538.156588,1000000,random-permutations,63,0,18641285
Timsort,443.03845,1000000,random-permutations,64,0,18640207
Timsort,463.665792,1000000,random-permutations,65,0,18640089
Timsort,436.773979,1000000,random-permutations,66,0,18641401
Timsort,506.218163,1000000,random-permutations,67,0,18640362
Timsort,461.237267,1000000,random-permutations,68,0,18639748
Timsort,508.097225,1000000,random-permutations,69,0,18640973
Timsort,500.230425,1000000,random-permutations,70,0,18639810
Timsort,436.957751,1000000,random-permutations,71,0,18640528
Timsort,451.31309,1000000,random-permutations,72,0,18640955
Timsort,502.724665,1000000,random-permutations,73,0,18640257
Timsort,448.067644,1000000,random-permutations,74,0,18640522
Timsort,450.425559,1000000,random-permutations,75,0,18640752
Timsort,505.422082,1000000,random-permutations,76,0,18641297
Timsort,438.441099,1000000,random-permutations,77,0,18639908
Timsort,450.364717,1000000,random-permutations,78,0,18641092
Timsort,504.290074,1000000,random-permutations,79,0,18640177
Timsort,454.448539,1000000,random-permutations,80,0,18640491
Timsort,442.242843,1000000,random-permutations,81,0,18641038
Timsort,531.081934,1000000,random-permutations,82,0,18640335
Timsort,492.664886,1000000,random-permutations,83,0,18640526
Timsort,477.593513,1000000,random-permutations,84,0,18641235
Timsort,506.805494,1000000,random-permutations,85,0,18640588
Timsort,475.464465,1000000,random-permutations,86,0,18640406
Timsort,489.705444,1000000,random-permutations,87,0,18640550
Timsort,472.915439,1000000,random-permutations,88,0,18640724
Timsort,536.189884,1000000,random-permutations,89,0,18640303
Timsort,501.540826,1000000,random-permutations,90,0,18640538
Timsort,514.386448,1000000,random-permutations,91,0,18640759
Timsort,447.206803,1000000,random-permutations,92,0,18640367
Timsort,466.91106,1000000,random-permutations,93,0,18640655
Timsort,498.323625,1000000,random-permutations,94,0,18641420
Timsort,442.179287,1000000,random-permutations,95,0,18640680
Timsort,433.625626,1000000,random-permutations,96,0,18640156
Timsort,512.312442,1000000,random-permutations,97,0,18641529
Timsort,454.278478,1000000,random-permutations,98,0,18640904
Timsort,422.932783,1000000,random-permutations,99,0,18640488
Finished input type: random-permutations Average ms: 500.785021 Fastest time (ms): 413.589914 Slowest time (ms): 618.860033
Timsort,207.20131,1000000,runs-with-exp-len-1000,1,0,11021453
Timsort,187.000327,1000000,runs-with-exp-len-1000,2,0,10692165
Timsort,192.526725,1000000,runs-with-exp-len-1000,3,0,10938820
Timsort,186.448239,1000000,runs-with-exp-len-1000,4,0,11056916
Timsort,209.496187,1000000,runs-with-exp-len-1000,5,0,10870140
Timsort,219.929428,1000000,runs-with-exp-len-1000,6,0,11003271
Timsort,183.784522,1000000,runs-with-exp-len-1000,7,0,11024382
Timsort,217.146244,1000000,runs-with-exp-len-1000,8,0,11106135
Timsort,215.643479,1000000,runs-with-exp-len-1000,9,0,11192198
Timsort,201.817174,1000000,runs-with-exp-len-1000,10,0,10734652
Timsort,212.147524,1000000,runs-with-exp-len-1000,11,0,11168043
Timsort,186.961087,1000000,runs-with-exp-len-1000,12,0,10845606
Timsort,210.279323,1000000,runs-with-exp-len-1000,13,0,11357237
Timsort,177.96282,1000000,runs-with-exp-len-1000,14,0,10746554
Timsort,206.890157,1000000,runs-with-exp-len-1000,15,0,10777928
Timsort,226.39597,1000000,runs-with-exp-len-1000,16,0,11190591
Timsort,215.878269,1000000,runs-with-exp-len-1000,17,0,10867809
Timsort,210.575252,1000000,runs-with-exp-len-1000,18,0,10962710
Timsort,193.586284,1000000,runs-with-exp-len-1000,19,0,11210424
Timsort,183.893208,1000000,runs-with-exp-len-1000,20,0,10852395
Timsort,210.565566,1000000,runs-with-exp-len-1000,21,0,11089180
Timsort,211.387284,1000000,runs-with-exp-len-1000,22,0,10940340
Timsort,202.268996,1000000,runs-with-exp-len-1000,23,0,10937142
Timsort,211.699236,1000000,runs-with-exp-len-1000,24,0,10888514
Timsort,184.64625,1000000,runs-with-exp-len-1000,25,0,10730758
Timsort,205.502616,1000000,runs-with-exp-len-1000,26,0,10840805
Timsort,225.74224,1000000,runs-with-exp-len-1000,27,0,11004767
Timsort,207.458429,1000000,runs-with-exp-len-1000,28,0,11022227
Timsort,215.68666,1000000,runs-with-exp-len-1000,29,0,10898789
